sentence	label
傳統 法是 料理 煮湯	1
或 前胸 口袋 的 迴紋針	1
的 安全 凡 通過 速度	1
庙 沈阳 建于 中心 明代	0
一般而言 用來 進行 這類 測試	1
獲得 評論家 的 評價 了	1
這種 效果 讓 你 感到	1
多次 使用 場景 劇照 在	1
在 日本 中心 伪满 时期	0
議會 使 在 七月 初	1
在 年 的 讲座 中	0
蒸软 先用 香料 鸭子 腌制	0
的 交機 於 年 月	1
隆興寺 古 佛寺 就 位於	1
他 在 的 飛行 學校	1
於 他們 在 結婚 年	1
地球 上 取代 标志 着	0
這些 人 被 馬雅 貴族	1
尽管如此 她 还是 试图 减少	0
国际 是 月 日 回形	0
这些 尽管 有 问题 存在	0
英格蘭 甘肅 年 前 國腳	1
這些 主題 必須 有所 壓縮	1
为 文政 学部 划分 文学院	0
達賴喇嘛 經常 西藏 的 也	1
庫容 可以 降低 下游 大型	1
於 獲選 為 他 年	1
这种 加工 方法 在 汉朝	0
改寫 的 其中 一個 層面	1
當他 的 公司 宣佈 退休	1
在 科学 二名 法 中	0
为了 节省 时间 埃斯 本森	0
回忆录 作者 和 传记 作家	0
門塔為 公尺 英 呎 高	1
該片 在 年 北美 辦理	1
随着 高校 数量 增加 该校	0
处理 该 机场 多万 在	0
克里斯托弗 库莫 写道 那些 跟	0
历史学家 留用 指出 那样 担任	0
這些 洗髮精 都 內含 殺	1
年 月迪曼 蒂斯 首次 宣布	0
品牌 在 種 開始 年	1
式 是 铁路 台 如	0
任命 年 月 她 参加	0
同時 該 公司 取消 台北	1
民意 主張 地方 經濟 應	1
年 分别 于 和 部	0
的 初 发起 与 外国	0
來說 這部 魏 後 電影	1
菠萝 装饰 的 材质 通常	0
亚洲 硅谷 计划 的 目标	0
学者 兼 社会 批评家 汤姆斯	0
成为 澎湖 于 荷兰东印度公司 逐出	0
蘇州河 的 英國 黃浦區 虹口區	1
在 南美洲 則以 西沙爾麻 編成	1
锯木厂 巴伯 亚尔 提溪 河口	0
主要 學生 該校 以 日籍	1
了 寶石 年 註冊 與	1
美國 探索頻道 的 全球 夢幻	1
台大 是環 太平洋 大學 協會	1
在 菲律賓 境內 這些 布料	1
北京 車站 是 中國 大陸	1
政府 还 进一步 规定 了	0
她們 以 難以 表現 的	1
自然科學 在 包括 中國 語言	1
自由党 政府 在 执政 的	0
商业 用途 的 鳄梨会 在	0
歐 是繼 該 瑪拉 盧納	1
类别 整洁 年 月 在	0
政府 于 年 开始 向	0
年 许多 院系 从 南京大学	0
不過 原始 的 寶石 牌	1
該 圖書館 的 設計 特色	1
來 要往 看 上移 則會	1
從 在 出現 之前 表演	1
这座 城市 拥有 大英帝国 时期	0
維也納 年 長榮 航空 型	1
复苏 年间 战争 结束 后	0
此詞 的 含意 涵蓋 公然	1
的 年 第一季 寫入 了	1
該 取得 系列 由 授權	1
汪東城 工 為 了 償還	1
年 长荣 航空 将 该	0
尽管 绝大多数 乘 用车 保留	0
區 酒吧 另 一座 山羊	1
建立 的 部落 格 不過	1
大壩 預計 提供 中國 供電	1
的 康拉德 一种 潜在 在	0
形成 与 以及 后续 血管	0
该 工厂 原名 为 蒸汽	0
这是 将 鱼 资源 优先	0
总裁 强生 迪克 森在 的	0
他 很快 就 在 根据	0
日本帝國 陸軍 指責 中國 持	1
決定 地點 之後 平底船 人們	1
下區 嗅覺 系統 一部分 是	1
是 灣 農產品 與 東南方	1
成 體 也 星狀 細胞	1
德克薩斯州 的 農民 也 受到	1
傳統 更 上 想要 男孩	1
城门 从 四个 增加 到	0
他 寫道 這片 土地 有	1
過程 就 像是 噴墨 印表機	1
則 復興 航空 決定 自	1
的 鴨 隻 後 育肥	1
康复 他 检查 快速 与	0
幼駒 會 嘗試 繼續 在	1
中有 一個 知識 這個 膠帶	1
的 可能 工作人员 室 管理	0
該次 罷工 月 進行 至	1
贴近 文学性 的 生活 他	0
其 结构 的 理念 自行车	0
中壢 區 臺灣 龍岡 清真寺	1
護髮乳 有些 使用者 會 在	1
我 的 英雄 學院 是	1
中华人民共和国 成立 后 鼓浪屿 成为	0
沈阳 在 这 一时期 的	0
尤其 提出 許多 人因 習慣性	1
雪梨 在 最近 這 幾十年	1
日 海南 購入 架 全部	1
设计 生物 复杂 最终 指出	0
单元 子系统 组件 接口 测试	0
儿童 过山车 的 兴起 很快	0
南京 国子监 在 这 一时期	0
結尾 段 接著 進入 延長	1
以色列 是 設立 政府 官方	1
他 在 自己 喝 的	0
在 與 零售 連鎖店 的	1
臺灣 桃園 位於 北部 臺北	1
烏江 水位 上升 造成 的	1
迴紋針 可以 暫時 用來 銜接	1
於 年 發表 的 淺談	1
航空 年 月 長榮 完成	1
多家 餐廳 該市 東北角 的	1
之后 林心 如 出演 了	0
有 可能 因 舊債 及	1
此外 发情 的 雌性 在	0
冷鋒 暖鋒 取代 時 在	1
測試用例 會 依據 軟體 的	1
我試 著 讓 作品 與	1
年 第一家 专门 经营 北京	0
校长 在 教育家 陶行知 和	0
然後 他 充實 了 內容	1
年 該校 改制 為 國立大學	1
来自 第一个 汉族人 的 定居点	0
斯堪地那 沃芬 加斯 家族 可能	1
市政府 和 中国 国家 政府	0
簽約 在 許多 廣告片 中	1
由 消费者 驱动 的 广告	0
机场 名为 因此 年 月	0
該 產業 在 紡織 二戰	1
为 因此 建造 一艘 当代	0
空服員 罷工 年 月 日	1
综合征 直到 年 人们 还	0
毛泽东 主席 为 车站 题写	0
羅馬 該 品牌 名稱 源自	1
需要 一些 的 布景 和	0
头发 也 用于 以 后来	0
史蒂芬 古德 在 为 撰文	0
这个 集中营 已 难以 容纳	0
途徑 腦室 嗅覺 神經性 這種	1
指定 為 部分 取代 一部分	1
切特 里特 集團 將該 大樓	1
這種 有意識 的 媒材 選用	1
它 到 北京 和 广州	0
这种 快速 移动 是 由于	0
另外 还 透露 了 这	0
针对 案件 被 提交 至	0
台灣 年 中華民國政府 播 遷來	1
接著 放入 爐中 烘烤 烤	1
千瓦时 根据 国家 发改委 的	0
汪東城 與 櫻桃 子 的	1
因为 费诺 看到 凯兰 崔尔	0
同样 地 正是 应急 准备	0
岛屿 年 台北 府 北部	0
产生 进行 线 继续 第一条	0
隨後 該市 工人 抬頭 發起	1
打狗 之名 於 年代 左右	1
该 营地 在 第二次世界大战 后	0
程序员 偏见 可能 会 侧重	0
該校 成為 首家 男女 合校	1
饰演 舞台剧 圈 年 中	0
認為 的 選角 是 罕見	1
接著用 灰燼 刷洗 沖掉 這些	1
她 之後 客串演出 了 流感疫苗	1
目睹 烟怪 巢穴 杀死 也	0
慈悲 古老 描绘 左手 聚宝盆	0
奧威爾 在 年 至 年間	1
它们 的 仔鱼 被 幼	0
為 的 選擇 壓力 人們	1
第二年 台北市 再次 扩张 北投	0
的 在 可能 是 由于	0
托帕 洛维奇 集中营 乌斯 塔沙	0
四層樓 和 這棟 大樓 併入	1
墨西哥 政府 于是 提议 只	0
长荣 涂装 深绿色 持久性 橙色	0
林心如 於 年 製作 的	1
这个 名称 企业 协会 和	0
为 改正 错误 荷马 晚上	0
两个 汉字 名称 城市 和	0
他 以 流行 品牌 經典	1
為 發電機 也就是說 了 產生	1
部 機組 也 運轉 南側	1
该剧 播出 前 就 已	0
晚间 这 的 主播 在	0
雜誌 的 表示 和 是	1
然而 即便 能够 存活 下来	0
拍摄 的 配置 用于 三天	0
过山车 野鼠 单节 部分 如	0
在 這些 武裝衝突 過後 為	1
陳 作品 的 特色 就是	1
牛奶 贸易 和 三鹿 均	0
為 難民營 了 深入 瞭解	1
们 年 之后 出生 的	0
她 首次 這是	1
普朗克 明县 年 提溪镇 在	0
由 為 縣轄市 管理 年	1
开场 主打 专辑 上 中	0
貨艙 營運 之前 長榮 航空	1
隶属 吴国 越国 楚国 春秋	0
並 歌名 和 主題 的	1
从 广义 上 说 测试	0
該處 殖民地 當初 並非 是	1
之後 鴨子 全身上下 皆 可食用	1
這項 下 錯誤 如果 系統	1
美国 杂志 在 了 年	0
年 附近 聚落 的 居民	1
降雨 香港 的 在 葵涌	1
就讓 這項 軌道 設計 很快	1
石家庄 是 交通 枢纽 处在	0
在 费尔 利 的 建议	0
有種 以 黃花 蒿 為主	1
即使 葉子 快速 冷卻 如果	1
轨迹 球用 圆盘 四个 来	0
她 的 表演 得到 观众	0
年 该 队伍 迁至 浙江	0
成为 年 录取 罗福鑫 第一所	0
将 发行 月 日 在	0
该 年 到访 游客 为	0
的 与 佐治亚州 生育 了	0
摄像头 在 交互式 三维 图形	0
药妆店 有厚底 许多 足科 医生	0
幕簾 唱著 被 掀起 露出	1
哈瓦那 拖鞋 为止 到 年	0
意識 到 情況 的 嚴重性	1
年 達到 人民幣 長達 石家莊	1
鳄 梨 现在 的 英文	0
萊恩 場景 是 的 死亡	1
心腐病 為 對 鳳梨 植株	1
鳄 梨 是 一种 可以	0
接著 教育 就 改變 制度	1
风太 湿度 花朵 缺水 授粉	0
长荣 年 月 在 架	0
难以 许多 书 并 不如	0
母亲 林心 如 再次 回归	0
會 被 主流 遵從 雖然	1
他们 有三女 一子 儿子 戈登	0
走路 时 人字 拖鞋 的	0
年 月 日 屏東 自高雄	1
年 又 增加 了 三個	1
烤鴨 肉質 較 乾脆 和	1
在 的 清朝 期間 一群	1
人们 对 她 赞不绝口 诗人	0
隨著 費爾利 年 飛往 日本	1
世界卫生组织 年 她 在 的	0
与 太空 怪谈 单曲 面	0
專門 最佳 部落 的 格書獎	1
會 評論 相當 熱烈 詩人	1
因此 臺北 有近 家 外國	1
兩位 使用 新元素 的 為	1
這座橋 也 含有 長度 約	1
規格 目標 在於 適用 需求	1
诊断 患有 淋巴细胞 月 日	0
同一天 出动 了 大约 名	0
法国 革命战争 期间 据说 卡	0
在 過程 中 荷馬 不知不覺	1
加總 六 產量 名列前茅 的	1
他花 了 一小 段时间 边	0
外交部 还 通过 推特 就	0
已达 实现 直至 兆瓦 当时	0
明朝 时 该府 被 降级	0
这 剧照 在 多次 秀	0
休斯顿 在 惠特尼 拒绝 参演	0
据 盛京 通志 记载 新	0
奧 斯登 在 星球 上	1
尾 孢虫 以及 其它 粘	0
可行 形针 手铐 第二种 方法	0
在 愛 公尺 英 呎	1
可能 是 該市 供水 主因	1
打印机 很慢 页 这种 打印	0
洗选 和 运输 煤炭 的	0
這種 產生 強烈 迷幻 幻覺	1
是 首部 这 的 她	0
殖民地 代议制 议会 年 建立	0
打印机 高质量 激光 可以 迅速	0
罪 性 與 褻瀆 神靈	1
她 向 特洛伊 對質 他厚著	1
的 另 一 生產 基地	1
提理安 的 精靈 說 它	1
飛往 涵蓋 國內外 航點 城市	1
项目 为 开放 年 更新	0
中国 年 云南 映象 获得	0
建议 女王 总督 是 的	0
祕魯 鄰近 赤道 且 位處	1
的 終點站 年 平均 每日	1
這類 寄生蟲 可 見於 返回	1
其 營運 航線 遍及 中國	1
作曲者 管風琴 年 月 以	1
的 發現 讓 天文學家 大為	1
容纳 体育场 可 万人	0
的 意思 好好 理解 本質	1
东城 受邀 贴图 大 符号	0
總督 可 行使 皇室 賦予	1
世纪 出现 和 年代 跟	0
年 主要 福建省 南部 的	0
體感 滑鼠 通常 為 無線	1
於 緩解 雖然 殖民地 的	1
缓解 悉尼 港 大桥 的	0
位於 市中心 烈士 紀念館 紀念	1
软件测试 可以 交给 专门 的	0
郊區 上游 廢水處理 大壩 也	1
皮魯斯蒂 達爾 馬提亞 引進 專業	1
高於 據 報導 在 爭奪	1
年 月 日 長榮 航空	1
年 廳 新竹 桃園 併入	1
麥克 尼科 的 艦隊 指揮官	1
也 了 苏联 专家 施工	0
这座 城市 曾 被 称为	0
国民党 在 国共 内战 时期	0
長青樹 的 編撰 新聞 也	1
新南威尔士 变成 年 月 日	0
雷达 出现 出乎意料 的 突然	0
成史 东南 巨镇 寺庙 七座	0
拍摄 开始 年 于 而	0
第二次世界大戰 紐西蘭 於 二十世紀 早期	1
这 将 由于 记载 建筑	0
大通 在 臺北 設有 辦事處	1
年 和 德國 海德堡 利用	1
年 羅技 公司 在 拉斯維加斯	1
該劇 於 年 月 上海	1
在 年 中央研究院 選出 的	1
营地 告诫 她 允许 回到	0
拼寫 為 英國 探險家 隨後	1
释放 寄生虫 鱼 产卵 后会	0
在 岩浆 结晶 过程 中	0
年 月 她 展開 了	1
为 年 学生 入学 人数	0
最后 期限 相当 紧张 因为	0
北平 發明 除了 傳統 烤鴨	1
魏在 試片 時說 就 像	1
狗屿 在 他 的 报告	0
第一款 滑鼠 是 個 相當	1
另 一款 早期 的 軌跡球	1
该 获得 系列 已 的	0
这 想到 地方 看来 在	0
多米尼加 此外 由于 当时 克莱尔	0
自然 年 月 日 他	1
了 以 为 中心 的	0
的 角色 不是 存在 體	1
的 妻子 四个 女儿 他	0
战 这种 姿态 不 认为	0
危险 谴责 约瑟夫 康拉德 是	0
在 小 均匀 分布 皮肤	0
对 在 他 不 完整	0
众多 的 外交官 出席 会议	0
從 年代 到 年 後	1
提供 该镇 的 另 一所	0
据说 最 古老 的 过山车	0
會 密集 養殖 的 鮭魚	1
由 制片人 顾问 简 埃斯	0
這 三部 戲在 年播遍 亞洲各國	1
考斯比 尽管 从 一家 最初	0
兩年 蔣和 在 中國 接近	1
在 产卵 之前 三文鱼 会	0
了 節省 而將 軟體 測試	1
该 重新 扮演 他们 在	0
歌曲 和 都 温 布利	0
旁边 铁路 站台 是 轨道	0
一個 位於 低壓 北邊 的	1
尽管 每个 单独 的 故事	0
在 年 中 他 由於	1
近 几十年 来 悉尼 对	0
使用 語法 的 雷射 印表機	1
葡萄牙人 带回 并 水果 传至	0
在 為 論文 而 的	1
穿過 國會 大廈 小徑 標誌著	1
的 壯觀 風景 唯一 娛樂	1
接下来 的 了 假发 迪曼	0
班傑明 迪斯雷利 後來 成為 英國首相	1
历史剧 中央电视台 苏东坡 她 在	0
從 日本 是 和 府	1
打印机 是 源为 物体 一种	0
年 為 高雄縣 管轄 包括	1
从 那 以后 高雄 逐渐	0
该市 高雄市 的 主要 农产品	0
弄 一些 灰烬 和 泡沫	0
行至 海 並在 以 繼續	1
损坏 另 一人 被 的	0
如果 没有 多数党 则 组成	0
作为 斯蒂芬 金 的 忠实	0
四個 城市 上演 上海 杭州	1
到 了 年代 網路 論壇	1
選項 提議 將 與 附近	1
尤卡坦 玛雅人 镶有 战棍 铃铛	0
兰州 曾 是 个 在	0
軟體 部落 格 可以 交託	1
的 使用 源于 乐队 这种	0
來自 屏東 之名 附近 的	1
鮭魚 在 淡水 裡待 越久	1
此外 蘭州 生產 西北 鐵道	1
和 於 年 首次 描述	1
政府 学院 大学 鼓励 农业大学	0
這會 鴨 皮 緊繃 以	1
這種 結合 了 影片 和	1
停靠 蘭州 西站 高鐵 只	1
国歌 选中 确定 为 新	0
管壁 缺少 裂隙 時 星狀	1
張國煒 長榮 航空 後 新	1
尽管 美国航空航天局 否认 他 的	0
夏天 營業 期間 供應 各種	1
介面 測試 的 其中 一個	1
印痕 紧压 在 骨头 被拉到	0
该书 由 出版 受到 评论家	0
南投縣 擁有 臺灣 第一座 抽蓄	1
和 有 一家 炼 厂	0
清朝 早 在 末年 许多	0
尤其 是 西北師範大學 一直 省級	1
一月 器材 進出口 集團公司 台	1
多种 测试 团队 的 成员	0
打印机 用来 大 的 打印	0
一 這種 表現 開始 是	1
台湾 日本 年 作为 一部分	0
初年 年 地方 政府 的	1
他于 的 办公桌 宣布 退休	0
专业 矿工 佩拉 斯特 部落	0
时期 但 在 美好 年代	0
娜 同時 也 揭露 了	1
納迪爾 麥西 米利 安 奧辛斯基	1
薩斯奎 哈 納河 西支 河谷	1
路线 号 在 相接 穿越	0
弗德 橋是 呎 艾柏茲 鋼製	1
擔任 在 曾一度 監視 者	1
潜水员 如果 还 坚持 鲨鱼	0
成大 國家 也 參與 台灣	1
的 表示 新西兰 但 同时	0
年 老 城厢 的 城墙	0
匯合處 金斯頓 化石 燃料 發電廠	1
美制 和 開始 用 升	1
以 一 開始 因為 團隊	1
被 他們 都 殺 了	1
穿著 辦公室 對 它 不是	1
统治 老 中国 上海 城厢	0
在 中 可 发现 铯	0
空气质量 与 亚洲 其他 城市	0
美感 除此之外 純粹 追求 呈現	1
先天性 缺陷 许多 化学 物质	0
现场 最后 两天 在 南	0
城市 這個 現在 稱為 瀋陽	1
说法 根据 在 的	0
他 设计 的 失败 之处	0
乘用車 在 廣東省 廣州 的	1
然而 工业 过程 污染 了	0
年時 長榮 航空公司 的 高層	1
獨立 國旗 降為 天佑 在	1
年 月 日 海南 宣布	1
钾 和 铷 均 与	0
通常 不 使用 嫩葉 和	1
網站 會 每月 豆豆 負責	1
在 随机 测试 中 是	0
雪梨 人口 於 年 來到	1
也 發現 同時 部分 農具	1
使用 乙烯 氣體 的 熟成室	1
在 此 期间 还 被	0
公司 在 当时 的 著名	0
單元 元件 介面 測試 可	1
在 发表 的 评论 中	0
这种 鼠标 一般 都 是	0
深圳 年 月 中 推出	1
該片 名列 中國 十大 賣座	1
细纹 斑马 的 公马 可能	0
後來 評 失能 的 愛	1
愛情 電視劇 男才女貌 中 中國	1
焖 炉 以 砌 成	0
以前 东边 还有 另 一条	0
仙林 校区 位于 南京 东北部	0
罐头 工厂 德尔 菠萝 种植	0
古希臘 涼鞋 古羅馬 但是 科薩	1
年 月 為 慶祝 長榮	1
印表機 技術 有 另 一個	1
最廣為 人知 的 例子 大概	1
年 月 他 会见 了	0
大桥 是 一座 钢制 艾伦	0
相較 卡車 水運 碳排 於	1
的 第二 張唱片 包含 三首	1
阿提 年 月 长荣 航空	0
还 参考 此外 了 剧集	0
但 在 办公室 会 他于	0
日本 从 到 四家 航空公司	0
牠 們 在 開放 海域	1
抗菌 洗发剂 经常 用于 应对	0
扩建 适应 国际 机场 目前	0
这种 设备 目前 处于 发展	0
石家莊 的 農產 資源 豐富	1
骨髓 麦克马洪 接下来 的 几天	0
公司 玻璃 增加 座椅 作为	0
马德望 偷猎者 物种 这幢 传统	0
雲霄飛車 全球 不久 便 出現	1
形容 最终 作品 有点 令人	0
作為 交換條件 該 公司 會以	1
疑虑 带 着 但 还是	0
使用 烤箱 时 先用 给	0
她 擁有 諾多族 的 驕傲	1
黄河 流经 兰州 的 河段	0
它 非常 准确 而且 由于	0
為 撰稿 的 普萊斯 彼得森	1
的 式 悉尼 揭幕 于	0
故事 的 洛杉磯 背景 預示	1
在 大洋 航空 航班 岛上	0
在 强度 达到 顶峰 后	0
對 使用者 來說 這樣 會	1
创立 用于 年 上海 公共	0
來自 由 在 國家 政府	1
电脑 非正式 情况 下 可能	0
汪東城 的 父親 死於 他	1
然而 崇明 江蘇 飛地 洋山港	1
镇 为 年 改制 南投	0
他 之後 於 哈佛 醫學院	1
这是 河上 仅存 的 一座	0
漫画 与 火箭 排在 年代	0
在 那塊 地上 的 另	1
並未 當時 肩負 探索 任務	1
他 是 國防部 民航局 推薦	1
在 早上 一輪 沒有 結論	1
在 一次 采访 中 魏德圣	0
直到 年 欧洲 人才 再度	0
在 年 日本 交還 台灣	1
我 看到 这位 年轻 的	0
站台 内 可能 会 设置	0
整个 罗马 有 不同 达契亚	0
在 交织 一起 这个 故事	0
圖薩 的 退休 薩爾 米澤傑	1
成为 台湾 超过 还 行政院	0
營運 這將 允許 圖書館 設立	1
加利福尼亚州 的 福尔 布鲁克 有	0
海口 美兰 国际 机场 为	0
为 施乐 公司 生产 鼠标	0
先 查閱 歷史 的 各種	1
林心如 因在 該劇 十大 女演員	1
已經 儲存 並陳放成 發酵 後	1
載具 看起 像是 平底 雪橇	1
可能 遵守 的 即便 试图	0
麦克马洪 的 伴奏 乐队 名为	0
然而 鳳梨 是 在 南美洲	1
特定 份量 的 菠萝 果实	0
日本 則稱 雲霄飛車 為 噴射	1
設於 海口市 海南 航空 與	1
例如 庙宇 和 祭拜 路径	0
作者 為 根田 啟史 數位	1
年 日本 入侵 中國 期間	1
现代 的 没有 附上 早期	0
他 在 年 月 就職	1
電動打字 印表機 的 最高 速度	1
汉族 布农族 泰雅族 邹族 和	0
該 公園 由 扶輪社 認養	1
加工 技術 的 變體 仍然	1
据 冀纯堂 辞职 报道 市长	0
职位 彭在 吕秀莲 卸任 县长	0
時尚品牌 年 月 日 汪東城	1
相近 的 發明人 在讀 了	1
改做 当 问及 被 为何	0
在 故事 引言 她 都	1
计算 使 并 科学家 得出	0
三文鱼 养殖 占 全世界 有鳍鱼	0
在 这个 传统 的 提纲	0
的 和 等 殖民 相繼	1
石家庄 农业 资源 丰富 拥有	0
设有 和 公园 图书馆 场	0
同時 持續 進行 清理 工作	1
和 視為 也 被 執行	1
置于 的 有 台上 很	0
當時 它 是 往返 安大略湖	1
洗完 頭髮 之後 會 再	1
孔雀 稱 之後 大家 就	1
靠前 相比之下 经合 政治 选举	0
矽谷 年 月 日 亞洲	1
本季 作者 的	1
年 公司 在 巴西 推出	1
儘管 美國 暫時 擱置 了	1
四十名 群戲 演員 都 有	1
年 他 獲得 德國 司圖	1
过山车 超级 已经 变成 世界	0
從軍 事 角度 來看 提名	1
后 帝国 年 落入 它	0
主燈 的 主題 通常 會	1
圍繞 中心 防波堤 市區 高雄港	1
合作 日產 和 東風 有	1
在 这 本书 年 出版	0
的 葬禮 於 月 日	1
產量 年 該廠 是 中國	1
成年 鲑 感染 海虱 的	0
由 打印机 赞助 的 收获	0
創立 錫克教 的 首任 宗師	1
定期 馬賽克 通訊 公司 從	1
在 他 看來 這 就是	1
在 然而 此后 不久 就	0
區內 有 座 山峰 超過	1
爷爷 的 上面 写 着	0
並由 後援 在 演出 期間	1
而是 他們 試圖 利用 電解	1
從 在 角色 輪轉 顯露	1
電影 指南 的 寫道 儘管	1
航空 的 豪華 全球 率先	1
回形针 在 运作 中 都	0
选择 与 地球 的 某种	0
在 过去 年 左右 的	0
裕彤 国际 体育场 体育 中心	0
其他 重點 城市 如 北京	1
成大 由 个 学院 学系	0
漢姆林 現今 北邊 的 雷德	1
的 代理 機構 五十週年 報告書	1
要 确保 功能 的 基于	0
變臉 角色 的 凱奇 在	1
他家 教堂 经营 一家 店	0
导演 帕特 品川 表示 在	0
曾 在 會 跑 的	1
西门 城墙 整修 南门 东门	0
导致 了 第一 政府 成立	0
這個 轉調 的 段落 最終	1
可能 是 東風 首次 以	1
交由 嫻熟 測試人員 軟體 測試	1
根據 國家 發改委 估計 年時	1
蟲為例 舉 黏 孢子 其	1
兼 米 克尔 恩迪 穆罕默德	0
付不出 膠卷 拍攝 期間 魏	1
塊 還 附屬 那 地上	1
年 在 昆 布蘭 郡	1
第一 方面 该国 截至 年	0
在 二戰 迎來 榮景 毛利族人	1
导致 减产 如果 灌溉 水	0
設計 發電 水位 高度 公尺	1
的 驳船 能力 提高 了	0
由于 深夜 无法 租用 自行车	0
她 有 诺多族 的 骄傲	0
疾病 部落 联盟 的 他们	0
的 個區整 併 為 年	1
代价 的 缺陷 通常 来源于	0
象征 这座 宫殿 有 多	0
鼓浪屿 列为 年 月 日	0
鮭魚 會視 品種 不同 在	1
挪威 传说 的 提出 者	0
人民解放军 该市 攻占 年 月	0
她 以 无 伴奏 版本	0
截至 年 有 幼稚園 所	1
留下 字體 敲擊 墨水 紙上	1
年 由 中共 控制 的	1
形针 他们 选择 忽视 瓦勒	0
祕魯 現已 成為 歐盟 國家	1
吉拉爾 船難 中 只有 人生	1
离开 后 该 路线 进入	0
队长 维古姆 荷马 最终 躺	0
不少 精於 在 北京 有	1
当时 球 也 是 一种	0
利用 罪犯 劳动力 该 城镇	0
北京站 的 設備 相當 先進	1
平底 雪橇 飛車 接著會 緩緩	1
規劃 據說 此 區域 的	1
內容 的 完全 並未 溶解	1
年 全球 的 鳳梨 總產量	1
年 月 日 新澤西州 紐瓦克	1
近年來 不過 屏東縣 政府 大力	1
年時 立榮 航空 更新 機隊	1
該劇 於 許多 國家 播映	1
新西兰 被 认为 是 世界	0
上海戰役 導致 公共租界 與 管理	1
购物 万达 影院 内有 中心	0
她 中 的 角色 如	0
任務 哥倫比亞號 楊恩 飛行 過	1
纺织业 羊毛 商品生产 特别 是	0
的 教授 他 一位 說	1
三人 根據 他 在 的	1
考姆 她 向 讀者 介紹	1
半径 张图 除了 显示 与	0
后圣奥 沦陷 一个 星期 梅尔	0
合资 公司 组装 东风 产物	0
第二天 烏斯 塔沙人 掠奪 了	1
鳄 梨 必须 发育 好	0
在 大 中国 第二 中华	0
此時 通道 路線 向東 轉入	1
透過 其 設計 可以 燃燒	1
乐园 众多 建筑 以 世界	0
由此可見 廣為 人知 當時 並未	1
目視 檢測 的 核心 想法	1
夫妻 二人組 和 之前 寫過	1
中心 上海 擁有 中國 最	1
其中 更為 顯著 的 是	1
了 名 约 配偶 容纳	0
他們 種植 桃樹 在 春	1
原先 的 装订 出版 故事	0
上方 的 上 以 烤	0
大學 國立 台灣 多個 科系	1
年 該 公司 售出 萬台	1
因此 整个 战后 时期 悉尼	0
东风 小康 是 公司 与	0
城市 裡的 家家戶戶 都 紛紛	1
客运量 从 因此 的 万降	0
為 臺北市 面積 在 中	1
是 蘭州 也 許多 工廠	1
大多數 的 雲霄飛車 都 有	1
臺灣 的 自然保護區 拉拉山 是	1
技术 与 转让 协议 合同	0
畜牧业 主要 为 鸡 奶牛	0
在 台 主要 機組 中	1
被 摧毁 所有 的 城牆	1
冷鋒 的 位置 在 溫度	1
菠萝 该 疾病 由樟疫霉 和	0
虚拟 打印机 是 一种 计算机	0
打印 的 了 油 鼓上	0
制定 了 非常 積極 港口	1
一直 的 大西洋 鲑 数量	0
道路 穿过 这里 标志 着	0
執導 無人駕駛 之後 他 在	1
称 是 一个 该季 的	0
这 收录 觉醒 童话 镇	0
的 女王 未 完成 故事	1
在 獲得 指定 之前 這段	1
大部分 外国 企业 把 办公室	0
國立 台灣 大學 要求 大多數	1
中国 他 目前 他们 那种	0
该 城市 清朝 的 年	0
然後 將 果實 切對 半	1
除了 在 电视 和 百老汇	0
年 该校 成为 国立 大学	0
为 照顾 了 烟 他	0
當維古姆 警長 開槍 時 荷馬	1
为 这家 省级 更名 年	0
年 中期 工作 他 劳累	0
一 詞源 自 於 西班牙文	1
企业 强 财富 的 都	0
长荣 年 月 开通 至	0
外帶 北平 烤全 鴨 也	1
儿童 帮助 有些 学校 用于	0
是 個主 三峽大壩 世界 上	1
長榮 航空 絕大部分 由 私人	1
据 报道 自从 年 弗吉尼亚州	0
該市 為數 不 多 的	1
被動 測試 即 表示 是	1
最初 年 为 有 许多	0
在 年 至 年間 的	1
一些 來 需要 準備 果樹	1
圣 一子 有 魏 已婚	0
印度 居民 開始 次大陸 上	1
此後 推出 電影院 電影業 新	1
站台 最 基本 的 形式	0
这是 下一代 的 就此 入读	0
是 当地 原住民 首次 与	0
報告 中 提到 進行 研究	1
该 临时 计划 约 年	0
转移 媒体 博主 到 其他	0
發射光譜 由於 銣 中有 鮮豔	1
他 不停 袭击 各 大农场	0
法蘭 茲 系列劇 重案 他	1
大多数 打印机 的 输出 都	0
年 楊恩 出版 了 自傳	1
在 中国 文化大革命 期间 屠	0
台灣要 成立 一家 國際航空公司 政府	1
公司 于 年 正式 成立	0
重型 卡車 與 大客車 掛	1
該 雲霄飛車 的 特色 為	1
前 哥倫布 時期 的 安地斯	1
现代 回形针 的 确切 证据	0
该校 主要 面向 日本 国民	0
路线 交汇处 里尔 穿过 阿帕奇	0
該寺 享有 以南 第一 寺	1
人字拖 會 讓 腳趾 露	1
产卵 通常 在 海拔 的	0
在 预期 日本 对 中国	0
艾莉 克斯 出生 一週 後	1
奎因 黛 安娜 阿格 隆饰	0
每日 邮报 的 一位 评论员	0
年 应 新西兰 议会 的	0
該 校區 以 大學生 與	1
泰 提拉 被 納入 東	1
由于 早上 空气 流动 缓慢	0
被 安葬 公墓 他 在	0
但是 特洛伊 和 塞爾瑪 試著	1
