sentence	label
的 容納 體育場地 大學 西北	1
認為 歌曲 主題 專輯 如果	1
為 常見 會 另一端 往	1
無法 區別 來自 新舊 差異	1
基于 例子 最 打印机 的	0
一名 纺织厂 枪杀 被 日本	0
億 該區 萬 人均 是	1
多 現在 高速公路 範圍 的	1
印度 上 位于 的 米	0
第十三 烏斯 對 索 新	1
鞋子 稱為	1
尼科 負責 對 的 確保	1
不要 的 龙头 含量 因为	0
某人 核心 一个 可 清晰度	0
和 中 空中 在 构成	0
用于 照片 适合 等 升华	0
国际 号 连接 机场 桃园	0
与 电影 有关 那 关于	0
和 之後 故事 客串 為	1
观众 岁 该 分别 和	0
堤防 呎 土製 用 疏濬	1
建築 世界 綠色 中心 是	1
人字拖 的 年 超過 運動鞋	1
配色 有时 航空公司 被 政坛	0
牧区 城市 目前 曾 的	0
沿岸 在 民族 使用 鱗毛	1
的 西北部 和 蘇聯 中心	1
投票 動作 名列前茅 一直 參賽者	1
两个 连接 机场 目前 用	0
陡峭 把 貨物 的 拉過	1
還是 通常 或 是 測試	1
使用 塑料 是 金属 材料	0
扩建 年代 进行 两个 向	0
牺牲 以 战争 纪念 纪念馆	0
灰塵 生長 粉末 煮熟 清除	1
为 沈阳 的 是 所在地	0
自己 主题 奏乐 开始 主灯	0
橋是 長度 桁架 呎 英	1
女真人 的 象徵 皇宮 中心	1
撤退 改名 為 中央大學 由	1
台上 可謂 候車亭 但 各具特色	1
第三次 和 古特 瑞斯 為期	1
按摩 頭髮 是 能 於	1
了 在 上 她 气球	0
和 一种 类似 不 打印	0
租賃 有效 大門 除了 於	1
年代 大坝 想法 出现 再次	0
讓 上海 城建 的 廟	1
日 年 于 现名 月	0
在 高 之前 會 溫度	1
巡演 为期 六周 造势 乐队	0
平坦 首先 了 南部 城市	0
於 一起 手抄本 地方 可能	1
火車 火車頭 使用 生產 車輛	1
是 建造 中心 取代 技术	0
團結一致 反對 都 和 整個	1
把 殖民地 的 北欧 苏里南	0
航空 旗下 城市 額外 月	1
中國 圖書館 創辦人 文化 紀念	1
就 时 超过 形成 锢	0
纣 之 小说 封神榜 主要	0
记 提到 报告 他 一个打	0
与 组成 丸子 成立 企业	0
开始 当时 时 兼职 演艺	0
航空 架 月 型 海南	1
其他 相似 避免 與 人們	1
饮食 健康 合作 迪维卡 介绍	0
主要 上 名稱 商標 對	1
涂成 过 使用 并 聚苯乙烯	0
展示 云南 响声 试验 的	0
有 方面 小组 和 系统	0
恐惧 陷入 传递 他们 的	0
為 先民 的 原住民 澳洲	1
能够 一个 软件 发现 想要	0
重心 起 的 中國 轉往	1
中信 航空 朝阳区 集团 总部	0
澳洲 紐西蘭 常住人口 了 大約	1
所示 程度 由于 的 如	0
成为 情况 就 了 的	0
新 在 的 和 网络	0
出该 的 在 只能 正常	0
了 又 日期 月 声明	0
梨 英译 名称 单词 于	0
參加 國際 暴力 的 侵害	1
因為 對於 旅客 的 台北市	1
根據 寇司 是 卡蜜兒 現實生活	1
政治性 和 有助于 司法 他们	0
和 提款機 會 傳真機 運用	1
新疆 和 西 完成 都	0
仍 名稱 將 梨 給	1
院長 各系 系主任 學院 一人	1
签署 由 以前 年 一部分	0
的 大厦 该栋 了 年	0
她 自由 图书馆 我们 最高法院	0
交通 公司 轨迹 支持 终端	0
清洗 切除 中 頭在 作物	1
都 復 不 存	1
新竹 并入 桃园 州 地区	0
海滩 和 其 热销 首选	0
平方英里 表面积 立方 英亩 为	0
中 了 的 明定 依循	1
的 轿车 基地 襄樊 合资	0
名称 冠以 路段 的 之前	0
同一 工厂 自主 得到 支持	0
的 一些 通常 站台 设施	0
列印 在 為 貼標 可以	1
是 公司 哥伦比亚 的 电影	0
在 深度 方式 过 触摸	0
哈娜 的 了 组曲 音乐	0
後來 郡 督導員 布蘭 會員	1
高光 白色 饰带 乘务 绿色	0
西班牙 曾 种植 的 菲律宾	0
东城 在 月 和 分别	0
藝術 字面上 在 為 死	1
虛假 解釋 是 忌妒 他厚著	1
良港 無庸置疑 世界 的 傑克森	1
航空 船员 告诉 携带 的	0
平方英里 截至 人口 年 平方公里	0
之外 充當 抓來 還有 女人	1
这个 位于 的 总部 区	0
打印 打印机 打字机 文本 明确	0
嫩葉 是 老 較 茶葉	1
是 完成 紙張 將 都	1
在 其中 的 人 泰雅族	0
处 位于 方向 台北 占地	0
时期 的 位于 是 港口	0
上層社會 她 議論 巴黎 破滅	1
河流 地区 世纪 宋朝 名称	0
產量 永續 其 漁場 受到	1
物品 变体 了 无数 以后	0
指数 全球 智能 台北 动态	0
博士學位 任何 中國科學院 成員 被	1
有 地帶 類似 廣闊 梨	1
在 代码 一些 符合 行为	0
皇姑区 文化 其 多年 晚期	0
偏愛 買家 水果 熟透 有些	1
卡塞勒 连通 一条 在 铁路线	0
机场 数量 增加 即使 不足以	0
具有 出新 叶子 性 时	0
科技 仓储 的 均 集团	0
劃位 各式各樣 資訊 行李 變更	1
最 世界 出土 最早 的	0
一 引擎 可能 為 年產量	1
发现 数量 对 甚至 溯	0
法律 要 某 则 有	0
文章 同時 全國 到來 胡福明	1
获取 要求 相当于 该 任何	0
地表 取代 上 地方 在	1
海航 航空 新 集團 設於	1
因此 得到 花朵 鳄 的	0
現在 又稱 為 關閉 中國	1
生产 增长率 经济 在 动荡	0
日 成 該 變得 系統	1
梭織 該市 快速 棉紡 等	1
由 回家 打包 顾客 后	0
在 美元 其他 多 貴	1
由于 遭到 的 防御工事 山	0
故事 另 过渡 特征 了	0
中 唱 跳舞 身後 螢幕上	1
內 的 主要 南側 地下	1
畢業 的 中 有 該校	1
以及 产品 头发 花 清洁	0
低 經常 通常 不過 發生	1
屬 被 海域 跟隨 而	1
區域 雖然 統治 帝國 是	1
在 扭傷 印度 徹底 僵硬	1
节目 中为 配音 在 的	0
方式 的 料理 有 鴨架	1
之 英雄 開始 我 衍生	1
用 名字 三天 作家 被	1
銀行 總部 都將 設於 大	1
到 被 越來越 了 為	1
的 愛情 名 年代 與	1
互動 星狀 方面 在 神經	1
時 到 看電視 當中 正在	1
改变 基于 人员 中 严密	0
上游 让 前进 在 卵	0
還將 全球 商業 列為 高科技	1
中街 位于 街 正 也	0
樂團 出賣 斯康蒂 蜘蛛 稍後	1
地勢 及 位處 港灣 平原	1
时候 下来 鳄梨会 冷却 度至	0
桃园 华亚 或 在 光电	0
帝王 最 粉紅 盛行 紅鉤	1
幹細胞 創刊 總編輯 與 是	1
設計 為 噸 發電機組 發電	1
病情 在 家人 可能 又	0
了 研發 摩擦 第一座 雲霄飛車	1
岁 学生 一个 教育 制	0
的 使用 有 常 而	1
版本 扮演 角色 的 甜蜜	1
员 但 拒绝 了 政府	0
印第安人 迁徙 俄亥俄河 导致 美洲	0
之間 穿插 冷靜 包括 一個	1
十月 九月 四月 三月 为	0
面包车 乘 车辆 欢迎 一种	0
測試 協助 對 洗髮精 出	1
博士 致力 工程 及 称为	0
了 完工 和 翻新 年	1
升级 减少 更 从 将	0
氯化銫 升 首次 化合物 加侖	1
温度 燃料 主要 和 是	0
出頭 與 在 靈巧 重現	1
书页 特殊 的 作品 翻阅	0
可能 皮肤 时 了 但	0
清政府 中國 佔領 年 舊城	1
的 也 五愛 知名 所在地	1
一起 許多 雜誌 令人興奮 缺乏	1
乡村 了 该 城镇 通过	0
有 对 行动 区域 行为	0
國際 歐洲 新加坡 法國 展出	1
童話 時 的 主題 劇本	1
位于 是 中国 联赛 永昌	0
激烈 申請 考數 選擇 某些	1
因为 视频 月 他 唱片	0
在 的 太平洋 中 举足轻重	0
台 台南 包括 澎湖 高雄	1
雙聖樹 與 精靈 泰爾 光輝	1
選票 影響 其他 且 支持	1
使 该 了 自主权 大	0
英文 已 翻译 成 被	0
座 區 第五 是 龍岡	1
辭典 了 早 複數 包括	1
老化 群落 磚茶 氧化 綠	1
炸药 奉天 旁 关东军 引爆	0
的 在 他 了 容易	0
中 在 被 北宋 上	0
工作 中 歌曲 幾首 錄製	1
为 下定义 将 人 在	0
用於 足球比賽	1
國會 及眾 立法權 具有 女皇	1
頁面 內 專屬 每 新	1
強調 的 建築設計 與 環境	1
开始 罢工 职业 月 台湾	0
想到 他 誘因 對 如果	1
展開 於 黃金時代 月 升格	1
收入 者 超市 减价 导致	0
轨道 郊区 中心 穿过 城镇	0
另外 女 同意 課程 首度	1
提纲 广泛 传统 了 结构	0
运输 洗选 北方 需 了	0
電影 絕地 演出 和 出演	1
现在 为 的 来 以其	0
受邀 应用 名人 付费 系列	0
母异父 的 两个 了 又	0
平方公里 的 上海 扩张 月	0
易洛魁 西支 佩族 聯盟 土地	1
有 一座 升降 不过 河上	0
均 支撐 骨折 時 腳踝	1
的 有 服务 建于 台湾	0
了 男 他 表演 电视剧	0
麻将 副 昌 他 年	0
完全 古城 有 堵 的	0
单独 兰州 省份 其 甘肃	0
將 和 貨運 連線 蘭州	1
弗里曼 月 一艘 于 抵达	0
期间 租界 罪行 日 日本	0
隐患 盲点 大 造成 的	0
中島 和 景觀 籬笆 包括	1
重要 省級 了 超過 一直	1
的 在 也 达成 航空	0
盜 國家 蔻 荳 西北邊	1
萨克 分 其 能 满分	0
政府 有权 等 后备 可以	0
中 的 一份 作者 首次	0
一個 式 的 印表機 需要	1
航班 重启 航空 下半年 布鲁塞尔	0
被 打印机 用来 大型 还	0
环境 思考 之后 中国 在	0
活動 技巧 鮭魚 初學者 相當	1
并于 摄制 了 剧本 魏德圣	0
相对 对 电脑 出现 一个	0
开发人员 可能 级别 还有 测试	0
有关 都 微软 公开 行动	0
開始 年 且 大亨 最	1
也 与 澳大利亚 上 下	0
以来 的 于 东风 年	0
見到 造成 在 類似 環狀	1
生产 也 过 打印机 这种	0
对 的 了 进行 初稿	0
结果 等 了 蚊帐 严重	0
澳大利亚 的 执政 土地 伊丽莎白	0
激起 風 穿著 一棵 樹上	1
政党 组织 成为 自由党 有	0
生物学 展示 包括 不同 托伊纳	0
分析 文件 测试 单元 时间	0
去世 母亲 在 家庭 他	0
平方英里 闸北 面积 的 南市区	0
地亚 被 大道 为 引导	0
了 他 日益 夏威夷 遗嘱	0
到 年 是 的 時代	1
一位 为了 政治家 埃尔 布里	0
長榮 管理系統 簽定 與 月	1
桃園市 職業工會 空服員 月 罷工	1
年 时期 台北 日治 于	0
电影 人心 他 能 一部	0
政治 起诉 涉嫌 亲 黄泉	0
由 提供 向 和 的	0
所有 的 投降 政治犯 襲擊	1
中士 內政 大衛 在 且	1
年 年間 的 整修 博物館	1
建于 立 足球 体育场 主要	0
各 億美元 貢獻 了 首位	1
有 间 学校 小学 照料	0
第 公寓 并 在 布鲁克斯	0
墨瑞河 上 威爾斯 維多利亞 了	1
公共服務 大一 大學 台灣 包括	1
乘坐 的 各地 都 车厢	0
針葉林 的 分布 地 真菌	1
發生 紀念活動 國際 導因 月	1
是 民主制 但 国家 成文	0
更 等級 支持 后 強大	1
当时 英国皇家海军 供职 于 科技部	0
相同 品种 地区 各 都	0
而且 活性劑 是 兩者 洗髮精	1
有 座位 裕彤 位於 的	1
业务 安全 不断 与 竞争者	0
黄浦江 苏州河 大运河 通过 苏州	0
可以 航空 使用 飞行 进行	0
运行 和 打字机 相似 打印机	0
年 后 月 台湾 战败	0
相 其他 其中 综合 代表	0
国立 艺术 特区 将 高雄	0
沈阳 机场 日本 他 飞机	0
形针 具体 内部 中 的	0
常见 太平洋地区 分布 针叶林 真菌	0
一位 桥 设计 的 年	0
足部 完善 鞋子 有 或	1
的 地处 松山 被 吸引	0
的 特別 關注 發生意外 月台	1
還 兩棟 塊 建物 附屬	1
就 出版 由 短短 卖出	0
下令 戰國時期 的 黃浦江 支流	1
花费 该区 政府 和 五十	0
年 海因 孩子 之后 编写	0
靠近 的 它 会 鲨鱼	0
是 四個 建國 廈門市 年	1
工具 人 他們 曲目 專輯	1
格 的 將 自己 列舉	1
發表 年 研究成果 的 匿名	1
大坝 名 修建 中 弃权	0
至 活动 的 年前 可	0
于 年 波音 旗舰 投入	0
資料 協助 預期 效能 尋常	1
的 该 由 纽约州 所有权	0
个 增至 了 又 万辆	0
只能 單一 但是 升降 車道	1
互動 即 和 是 測試	1
內 氣團 冷空氣 位於 可能	1
异国 植被 大型 杏 花园	0
發炎 讓 使用 人 會	1
是從 羅技 例子 人知 會	1
和 說 突破 超越 相比	1
表演 组成 坊 中心 开发	0
行政 日治 廳 南投 之一	1
菲利普 的 回到 四年 饿死	0
即 可以 源自 醬汁 其他	1
强烈 对流 了 周围 北流	0
印表機 傳統 列印 是 高爾夫球	1
式 或是 墨水 不 上	1
人数 战争 别处 疾病 被	0
的 上午 之間 在 時候	1
但 下 銣 金屬 產生	1
可能 有关 其 的 一般	0
在 演奏 隨身攜帶 歌曲 宮廷	1
船隻 移動 較 的 以	1
救助 需要 红十字会 中 受灾	0
从 梦想 增程 有意 架	0
該省 從 因 開始 的	1
到 人口 周边 稳定 最	0
機構 首創 該校 研究 社	1
孵化 魚苗 會 或囊 出	1
地震 低 经常 强度 发生	0
发现 早 年前 的 有	0
时 向 鲜嫩 确保 鸭子	0
已經 有 並不知道 優質 當時	1
方法 的 意識 不 混亂	1
她 可能 父亲 东城 一部	0
三种 因此 报告 了 很	0
一個 使用 叫 上海 都	1
每年 森林 很大 平方公里 改變	1
头 有 化学 对 打印机	0
機械化 地 生機 的 到	1
城 發展 的 結束 後	1
了 指揮 的 模組 第一間	1
智能 都 的 等 回形针	0
鴨身 準備 果樹 來 燻烤	1
月 于 二十四 该 汇集	0
正定 地方 北面 是 繁荣	0
馬關條約 外交 壓力 該 條約	1
公司 個 藍籌股 交通 指數	1
受損 希爾斯 一座 大壩 新	1
通常 高昂 遗漏 而 识别	0
寄生虫 体内 一次 循环 鲑鱼	0
有些 推进 速度 本季 并且	0
暖空氣 不會 同時 前方 氣團	1
万特 月 德 休米 攻占	0
感兴趣 不 事业 他 解决	0
平坦 地势 海港 南面 峡谷	0
餐廳 公園 長安 是 博物館	1
的 英尺 寶塔 白色 是	1
衛生紙 瀏覽器 產品 的 大號	1
和 的 增加 此後 成為	1
约什 要点 马歇尔 备忘录 谈话	0
名字 通用 可 写 汉语拼音	0
對於 梨 病毒 過量 或	1
古老 是 寺 寺院 佛教	0
记载 墙 通志 青砖 为	0
外科 企業家 醫師 印度 的	1
骨盆 腐蚀 后部 之前 后脚	0
的 為 公司 終端機 月	1
出生地 情况 宿主 似乎 是	0
舉辦 著 演唱會 月 一場	1
雷达 一种 也 而 球式	0
是 不同寻常 发生 镇 一集	0
比一书 一个 都 为 斯	0
道路 码头 该 市场 建设	0
他 输血 医生 的 说	0
日時 興趣 描繪 浪漫 推出	1
体现 其中 回归 而 出	0
得到 好评 最高 年 在	0
省 並省格 該島 福建 臺灣省	1
的 發出 穿著 行 涼鞋	1
对德 去 维奇 英国 扬言	0
為 聲音 在 稱讚 朋友	1
的 内陆湖 日月潭 山间 鲤鱼	0
的 人選 更加 成員 盛讚	1
发行 系列 授权 英文 在	0
說 一家 系列 但 設計	1
或 以上 學院 級 以及	1
接受 會將 壓力 醜聞 施加	1
著名 市场 轻工业 交易 整个	0
一种 月 上 由 单曲	0
垂钓 都 资源 捕捞 三文鱼	0
世界 大部分 年代 内 大	0
提供 为 包括 国际 俄罗斯	0
留在 遷至 成員 分則 中國	1
后 哈娜 意大利 上 演唱	0
一职 职位 吕秀莲 副 卸任	0
上 到位 的 都 这位	0
偵測 是 透過 原本 不過	1
石家莊 稱為 的 過去 這座	1
謬到 他 弟弟 派 進行	1
用 方式 在 機型 使用	1
不 在 間會 有 穿	1
艺术 首席 年 这 的	0
但 在 采访 计划 怀特	0
在 地平線 於 的 官方	1
在 用 就 梨 结果	0
和 鹿 奶牛 鹅 畜牧业	0
行船 台窝湾 数 小时 位于	0
悉尼 社会 了 和 转型	0
掉 会 鳄 地上 下来	0
殖民地 有 這處 發現 淘金	1
的 为 密度	0
各 用地 块 公顷 工商	0
中 軟體 或是 的 一個	1
的 原則 於 書 與	1
創造 是 日誌 年 由	1
后 还 月 大陆 了	0
招收 普通 子弟 只收 国子监	0
瀕危 發現 蠑螈 蘭州 中國	1
形式 一般 管理 站台 也	0
並 右側 後 向上 頸部	1
区域 和 有 大约 是	0
似乎 有個 林心如 發自內心 少見	1
森林 作家 中 植物 其他	0
骨骼 分離 整副 印痕 時	1
優雅 抒情 世界 時說 很	1
開來 有 公 分長 約莫	1
的 農業 億元 達新 台幣	1
標示 是 以 線條 上	1
設立 紀念堂 旅遊景點 而 地標	1
管道 但是 家庭 開始 適當	1
由 發明 公司 的 印表機	1
強力 和 流派 朋克 廣泛	1
該島 治理 省會 始於 台北	1
進行 億美元 研究 暨 技術	1
赫敏 讓 歌曲 專輯 信	1
可說是 當今 我 當年 全錄	1
被 界 長青樹 也 為	1
静态 走查 执行 的 代码	0
定居點 海外 由於 漢人 所在	1
去世 并发症 月 在 的	0
在 各種 也 受到 表揚	1
屠 呦 中医药 半 了	0
颁布 司法部门 上 无需 根据	0
中間 他 裡 寫下 電影演員	1
地下 化 開通 年 線路	1
分析師 角色 測試 主管 不同	1
推動 社會規範 密切相關 人士 一群	1
線 較 地鐵 地板 車廂	1
证明 和 经济舱 英舱 广受	0
公司 提供 技术 还 和	0
於 建立 路線 重新命名 的	1
追蹤 年 負責 自動化 研發	1
明确 职责 制造 维护 您	0
仍 蛋白 研究 饮食 替代	0
航線 機場 沒有 變得 的	1
理學院 新設 農學院 醫學院 也	1
这 承担 为 费用 捷运	0
維護 健康 水域 幼體 協助	1
在 的 雲霄飛車 受歡迎 遊樂園	1
鋰 氧化 了 僅 含有	1
山之東 意為 半屏	1
關係 東風 和 長期 合作	1
航勤 倉儲 園 設於 科技	1
的 濒危 黄河流域 在 大型	0
木头 它们 制成 由 印度	0
就是 都還 沒有 來 商標	1
郑文灿 桃园 吴志扬 出任 国民党	0
航空 將 噴射客機 月 架	1
拖鞋 者 的 大学 更	0
没有 上 这 一点 表明	0
毛利人 金屬 來此 其他 武器	1
被 的 拿金 在 中	1
最大 还有 兆瓦 厂 装机容量	0
屠 呦 肘 上 项目	0
公务 里尔 庞 月 了	0
都 捕獲 野生 是 鮭魚	1
資深 的 就讀 表示 因為	1
同年 部长 月 军衔 定为	0
屏東 規模 月 地震 的	1
在 时间 鲜为人知 精神病院 其	0
达到 进入 一栋 时期 高楼	0
又 戲院 觀看 說 有點	1
劇中 角色 溫和 冷血 反派	1
改名 东城 后来 卫	0
尝试 成功 被 第一架 不过	0
茁壯 少數 溫室 原先 才能	1
奇妙 紧张 道具 让 第一次	0
著 時 島上 該島 謬帶	1
論 抨擊 定向進化 內在 神秘	1
醫院 於 再次 院 南京	1
進行 時 種族歧視 在 貝	1
浙江 新区 发展 成为 还有	0
糟糕 也 海外 稀少 物资	0
证据 驯化 可 马 公元前	0
舍 蓬勃發展 興建 政府 的	1
簽訂 與 全球 合作 學術	1
他 这个 了 征服 新	0
佐 進行 米 多 旅行	1
主要 優良 內政部 節約能源 回到	1
靠近海岸 空氣 汙染 工業區 的	1
開始 鎮壓 後 單方面 解放運動	1
产品 这 期间 国外 百万	0
与 闽南 语 厦门 说	0
與 在 被 對峙 內	1
在 的 溜下去 名稱 可以	1
發電機組 達 發電 為 容量	1
公路 漢姆林 州立 接近 路	1
年 以及 修正案 獲得 獎	1
视作 不 内部 将 黑盒	0
瓦特 每天 百萬 總 九個	1
的 健保法 處罰 程序 必要	1
該類 也 高階 主導 為主	1
收益 年 发电 人民币 届时	0
了 布蘭 聖公會 擔任 俱樂部	1
某个 国家 鳄梨以 中 词	0
俄语 为 山 它们 中称	0
打算 关系 原住民 菲利普 时代	0
几名 是 大屏幕 演员 有	0
城门 年 城墙 所有 被	0
傳入 基督教 也 西洋 帶來	1
教育 阶段 义务教育 只是 的	0
被 測試人員 後來 一項 年代	1
但 之前 计划 履行 台湾	0
北側 恩斯 為 比 分割	1
年代 同意 组成 大 后	0
不油 相比 肉質 北平 較	1
與 音源 的 其 音樂風格	1
医学院 在 南京 重新 成立	0
一词 意为 播报 已 车站	0
观众 镜头 开始 的 是	0
构思 工的 的 角色 了	0
也 了 貿易 寫入 鬍子	1
計畫區 外國 信義 於 的	1
多次 几个 与 荷兰 夺走	0
影集 寇司 老爹 創造 出來	1
星宇 新 離開 長榮 航空	1
小调 来 提出 用 由	0
道路 范围 中心 附近 有	0
告訴 參加 一次 身體 無法	1
啟用 都 所有 桃園 當時	1
努爾哈赤 價值 從 遷至 遼陽	1
外观 某部 并 它 而	0
主街 重新 另 是 分配	0
項目 使用 無法 測試 確認	1
往前 延伸 外 都 則是	1
过敏 对象 者 染发 使用	0
高 福克斯 電視網 僅次於 本週	1
可能 细胞 作用 在 小	0
合成 超市 加快 速度 梨	1
将 与 了 古生物学家 力量	0
带有 墨池 电荷 传到 附近	0
的 建设 集团 企业 中国	0
阿克拉 說法 可信 馬加比 是	1
長 尼科 便 指揮官 當時	1
卡 在 可以 外侧 扭转	0
于 和 上市 在 月	0
封面 渚 日 在 則在	1
说 你们 欢欣 浮夸 几个	0
音乐会 月 了 在 举办	0
动物学家 写道	0
線 枋山 南州 潮州 屏東縣	1
号码 戏中 向 女人 透露	0
是 的 部落 之一 政府	1
為 此名 確立 該縣 重獲	1
短片 拍摄 三部 黎明 的	0
林明 国民党 是 的 溱	1
名 配偶 年 高雄市 外籍	1
廈門 該區 位 是 方言	1
的 損失 估計 約 罷工	1
新大陸 鳳梨 它 即 科	1
等 于 异常 特别 类型	0
名為 足球 足球隊 蘭州 的	1
聚苯乙烯 的 漆成 加工 被	1
遠東工專 就讀於 的 遠東 電機科	1
中 铁路 日耳曼语 过山车 和	0
任何 這條 其他 未 州級	1
會展 金融服務 的 包括 批發	1
疲勞感 能 臂膀 游標 其	1
和 监狱 真实 混合 的	0
复数 会用 情况 下 表示	0
蔓生 次年 在 紫色 从	0
是 华北地区 这个 饮用 办事处	0
移民 耕作 和 福建 桃园	0
有 发展 寻找 初 水源	0
有 煤 吨 每天 燃烧	0
和 之一 棲息 的 其他	1
中 起源 了 东盎格 生	0
物品 在 儿童 饥饿 物资	0
米 舉行 神父 了 在	1
新 上海 的 到 人	0
间 所 在 办公室 南投	0
姐姐 本杰明 报纸 而且 野蛮	0
组织 自己 为 心路 他用	0
类似 是 的 酥 北京	0
作为 新 主流 政治 年	0
了 人間 寫 也 記	1
西北 面對 台南市 與 海峽	1
唯一 相同 中 是 使用	1
强调 年 支持 软件测试 整个	0
創作者 執導 系列 編劇	1
和 本科生 活动 校区 研究生	0
揭發 的 則以 之名 普羅	1
的 在 陣線 群會 保護	1
被 後 第二次世界大戰 集中營 摧毀	1
國家 公認 是 全球 且	1
一直 位於 將其 辦公室 總部	1
礦井 用來 的 內 代表	1
机构 台湾 多个 杰出 参加	0
分子 中 坏死 似乎 因子	0
视角 通常 见下文 来 使用	0
之後 則為 或 北島 南島	1
其他 酪 乾 生產國 類似	1
牙釘 可以 來 的 使用	1
推特 问题 发布会 萨兰加 与	0
台湾大学 研习 创办 的 国际	0
肥料 橡胶 产业 还有 产品	0
航空 全球 乘客 長榮 超過	1
曾 支流 辽河 城市 当地人	0
第一周 完成 扭傷 得 了	1
的 流行 衣着 它们 更	0
自我 奋斗 出演 林心 无人	0
加 比 得以 圖恩 建	1
在 等 梨 悠久 可追溯	1
和 台北 乡 园区 总部	0
年 監管 成立 批准 正式	1
年 毫米 平均 降雨量 山区	1
導入 美國 是 年代 為	1
提前 首次 長榮 較 營收達	1
和 俱樂部 戒酒 擔任 球員	1
高興 很 他 妻子 看到	1
特拉华州 延伸 路程 宾夕法尼亚 东南	0
引擎 汙染 是 廢氣 主要	1
部门 就 的 进行 服装	0
而且 的 可能 持續 之後	1
对 想到 因为 魅力 可能	0
更 松山 被 东京 由泛	0
朱丽叶 饰演 现代 最后 的	0
保佑 新 官方 取代 得到	0
一些 是 性能 可扩展性 缺口	0
粉丝 马特 制片人 没有 虽然	0
味道 他们 商家 与 生意	0
知名 提告 的 人 和	1
观众 建设 包括 容纳 运动场	0
溶解度 在 和 酸 這些	1
了 让 朱莉于 房子 他	0
非但 出来 人手 岗位 连	0
而 墨粉 打印 粘附 非	0
年 提供 於 全力 中國	1
他 可能 安葬 旁边 认为	0
使用 南京大学 南京 开发区 大二	0
與 上市 上海 之後 香港	1
以 於 客機 第二季 波音	1
所有 程式碼 缺陷 所 是	1
為 而且 皂 皂素 活性劑	1
奎寧 沒有 澳大利亞 一批 到達	1
用 西班牙语 与 还 其它	0
以 鋼琴 呈示部 大調 是	1
是 叫 也 时期 砖塔	0
高新技術 位 年成 中學生 的	1
播出 年 镇魂 于 月	0
的 出 密度 熔点 会	0
穿著 埃及 的 可追溯 已有	1
南 两天 主要 还 区域	0
的 衝突 大英帝國 之間 戰爭	1
宽松 观察员 作为 将 如果	0
蒙德 乐队 时 表演 音乐	0
在 苏 好书 说明 各地	0
台湾省 首个 政府 项目 设计奖	0
款式 由 出來 之後 各種	1
更為 滾 讓 加上 機械	1
於 年 成立 正式	1
了 工廠 新 路 提供	1
时期 上海 公元前 楚国 战国	0
团结 相连 代表 我们 着	0
也 是 一起 與 跳舞	1
是 几年 提议 没有 提供	0
古龍 古裝 以 改編 飛刀	1
桃園縣 為 月 直轄市 日	1
公里 捷運 地鐵 由 蘭州	1
和 養肥 洛 吉拉爾 人	1
的 年 專職 遭到 中曾	1
法學院 取得 的 法學博士 年	1
开发区 铁路线 穿过 和 住宅	0
汪東城 時尚品牌 自己 月 成立	1
技術 亞洲 桃園市 人才 吸引	1
地區 及 千公頃 囊括 哈斯	1
主角 大師 期間 在 奇	1
也 看起來 基本上 場景 使用	1
在 加固 路易 埃爾 克雷	1
稱呼 此 定居 英國人 為	1
可 的 接受 命名 而	1
体育馆 中原 大学	0
为 发明 下巴 动作 设备	0
澳洲 任期 活動 皇家 該	1
年代 選舉 工黨 是 幾乎	1
使 地 大都会 但 羊毛	0
享年 无意 他 声明 如此	0
两件 内衣 哈娜 加平角裤 碎花	0
相當 獲得 海外 也 馳名商標	1
备用 北京 扩建 能够 首都国际机场	0
名称 但 交还 之后 的	0
材料 呈示 范围 对 独奏	0
現在 負責 當地 由 主管機關	1
聞名 全國 在 以 自創	1
的 对 发表 全面 英国	0
这个 一个 地方 决定 称为	0
对 的 介质 某些 等	0
母親 呈現 想要 時尚品牌 動機	1
早期 多 音乐 描述 将	0
公園 最後 州立 銜接 莫斯科	1
的 纤维 包括 低 回收	0
洗髮 一起 也將 稱之為 新	1
年 提名 电影节 上海 女	0
總部 匯豐銀行 英特爾 設有 公司	1
美国 了 她 欧洲 在	0
災害 降低 預期 洪水 也	1
如 有 感到 挑战 非常	0
她 的 到 用于 与	0
的 表演 编舞 由 舞蹈	0
国家开发银行 大坝 国内外 来源 三峡大坝	0
的 除外 他 名字 郡	1
禁令 印度 电影院 播放 四十年	0
頒布此 通過 以 互換 議院	1
和 安装 球时 想出 将	0
一个 会 利用 数据库 建立	0
就 為 國歌 是 取代	1
距 安平 小時 台南 猴山	1
嫁接 后 里 可以 一年	0
营养性 病毒 矿物质 疾病 或	0
之一 新 的 天津 是	1
人中 她 的 情人 公主	0
進入 乾 也 進一步 導致	1
實用 錯誤 的 其並 在於	1
地點 區域 指出 佔有 早	1
月台 將 真正 通常 當成	1
的 龙骨 突出 针会 于	0
在 年 被 的 摧毁	1
妻子 为 演唱 的 背景	0
索尼 年 招标 价格 计划	0
集中 前哨 一 了 的	1
的 開始 年 具備 少數	1
雅区 区 的 高雄县 首府	0
的 拥有 建设项目 当时 设施	0
飞地 一块 虽然 被 顺义区	0
的 但 想見 現在 剩下	1
的 带状 澳大利亚 等级 晚些	0
不变 保持	0
中国音乐家协会 钢琴 之首 鼓浪屿 人均	0
情况 打印 字体 墨带 会	0
同步 年 在 英文版 於	1
