predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('di', -0.510955423116684), ('e', -0.5112446844577789), ('g', -0.5113397240638733), ('pi', -0.5114187002182007), ('chitarra', -0.5115908980369568)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('amministrativo', -0.48240816593170166), ('termini', -0.4834814667701721), ('la', -0.4868124723434448), ('del', -0.4868229627609253), ('valida', -0.4869677424430847)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('a', -0.5130665004253387), ('appi', -0.5131984055042267), ('pulzella', -0.513888955116272), ('santa', -0.5141024589538574), ('cuntrastari', -0.514120876789093)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('in', -0.4878535270690918), ('questa', -0.48899179697036743), ('azione', -0.4894338846206665), ('saranno', -0.4900227189064026), ('coinvolti', -0.4901338219642639)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('perfetta', -0.48729294538497925), ('nostra', -0.48820990324020386), ('proposta', -0.48951613903045654), ('sia', -0.4900891184806824), ('la', -0.49025970697402954)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('vi', -0.5128571391105652), ('cu', -0.5130645930767059), ('la', -0.5133935511112213), ('doti', -0.5134167969226837), ('custanza', -0.5134433507919312)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('eccsiennu', -0.5119588375091553), ('ponnu', -0.5123826563358307), ('razziunali', -0.5124309659004211), ('nigativi', -0.5125033855438232), ('ca', -0.512504518032074)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('mediuevu', -0.5115586817264557), ('tirritoriu', -0.5119858682155609), ('sèculi', -0.5121760666370392), ('dû', -0.5122449100017548), ('mpirumediu', -0.5126925110816956)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('dei', -0.4869949221611023), ('sviluppo', -0.48766446113586426), ('climatici', -0.4893319606781006), ('contenere', -0.48939841985702515), ('trasporti', -0.4898858666419983)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('talianu', -0.5151159763336182), ('ô', -0.5161918103694916), ('centru', -0.516594648361206), ('tirritoriu', -0.5167646110057831), ('casi', -0.5172106325626373)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('dâ', -0.5139856934547424), ('pi', -0.5141041576862335), ('ca', -0.5142068266868591), ('oi', -0.5142147243022919), ('ottinni', -0.5142774879932404)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('feudu', -0.5129119455814362), ('racina', -0.5133046507835388), ('e', -0.5135630965232849), ('agrìculi', -0.5136433839797974), ('di', -0.5137362480163574)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('gratuitamente', -0.4802539348602295), ('pagare', -0.4818047285079956), ('a', -0.48375481367111206), ('settore', -0.4851425886154175), ('debba', -0.48519283533096313)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('aspetto', -0.4854188561439514), ('in', -0.4856460690498352), ('ciascuno', -0.4861743450164795), ('quanto', -0.48666077852249146), ('questo', -0.48731255531311035)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('è', -0.5152700841426849), ('vii', -0.5154630243778229), ('banna', -0.5157769620418549), ('ntra', -0.515794575214386), ('ac', -0.5159031748771667)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('è', -0.5130554437637329), ('di', -0.5139387547969818), ('riliggiuni', -0.5142655670642853), ('vita', -0.5143716633319855), ('stili', -0.5143803656101227)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('nu', -0.5124880969524384), ('sbagghiu', -0.5129909515380859), ('la', -0.5130063593387604), ('significava', -0.5131485462188721), ('nomu', -0.5132395625114441)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
1	1	[('grande', -0.48462337255477905), ('rappresenterà', -0.48661601543426514), ('prima', -0.4881099462509155), ('prova', -0.48878365755081177), ('la', -0.4901397228240967)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('prenda', -0.488619863986969), ('la', -0.4893641471862793), ('europea', -0.4894542098045349), ('commissione', -0.48978155851364136), ('che', -0.4910568594932556)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('sistema', -0.5130799114704132), ('ntô', -0.5133126378059387), ('mentri', -0.5133411288261414), ('distanza', -0.5134804546833038), ('sulu', -0.5136348009109497)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('cu', -0.5136406421661377), ('busacca', -0.5139055848121643), ('e', -0.5139148831367493), ('binifatturi', -0.5140019357204437), ('di', -0.5140150785446167)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('s', -0.5135973393917084), ('g', -0.5135992765426636), ('e', -0.5137544870376587), ('h', -0.5139065384864807), ('k', -0.5139979422092438)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('giugnu', -0.5125997066497803), ('spustau', -0.5127963721752167), ('di', -0.5129066705703735), ('lummardia', -0.5129408836364746), ('grànnili', -0.513080507516861)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('circa', -0.5128166377544403), ('ncapu', -0.5128205120563507), ('km', -0.512859433889389), ('sattrova', -0.5129485428333282), ('luntanu', -0.5129811465740204)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('aranci', -0.5132920145988464), ('paisi', -0.5132930874824524), ('è', -0.5133253335952759), ('lumei', -0.5136246979236603), ('pruvincia', -0.5136394798755646)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('tutta', -0.48491090536117554), ('emerge', -0.485160768032074), ('approccio', -0.485625684261322), ('continenti', -0.4856607913970947), ('chiarezza', -0.48601096868515015)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('mudificata', -0.5121637582778931), ('flùidu', -0.5128321647644043), ('ditunazzioni', -0.5130913853645325), ('pò', -0.5133839845657349), ('n', -0.5133981108665466)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('di', -0.48054027557373047), ('che', -0.48365944623947144), ('ha', -0.48473817110061646), ('tratta', -0.48523199558258057), ('lavoro', -0.48530733585357666)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('bordo', -0.48872828483581543), ('tale', -0.4892464280128479), ('paesi', -0.49012279510498047), ('occuparvi', -0.49050748348236084), ('ed', -0.4907337427139282)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('processo', -0.48332905769348145), ('intenzioni', -0.48494625091552734), ('di', -0.487227201461792), ('vedasi', -0.4891049265861511), ('e', -0.4896998405456543)]	['vorrei fare però unaltra osservazione', 'occorre trovare una soluzione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('stati', -0.4921029210090637), ('lungo', -0.49270009994506836), ('ridurre', -0.49302011728286743), ('questi', -0.49310123920440674), ('atte', -0.49337005615234375)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('aiuti', -0.48612916469573975), ('siano', -0.4876325726509094), ('le', -0.4891843795776367), ('coerenza', -0.4892500042915344), ('in', -0.4893132448196411)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('la', -0.48610860109329224), ('metodologia', -0.4879336953163147), ('trasparente', -0.48901867866516113), ('sarà', -0.48960691690444946)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('fanno', -0.4834652543067932), ('modo', -0.4847463369369507), ('in', -0.4864746928215027), ('un', -0.4865274429321289), ('america', -0.48743921518325806)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('per', -0.4890892505645752), ('interni', -0.48991429805755615), ('le', -0.48993533849716187), ('libertà', -0.49120843410491943), ('commissione', -0.49121415615081787)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('cuncintrati', -0.5130865275859833), ('tirrestri', -0.5131773948669434), ('supirficî', -0.5134170651435852), ('â', -0.5135367214679718), ('àutri', -0.5135588645935059)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('energia', -0.47900742292404175), ('quota', -0.4844445586204529), ('aumentare', -0.4847060441970825), ('a', -0.48574697971343994), ('nellue', -0.4858575463294983)]	['vorrei fare però unaltra osservazione', 'occorre trovare una soluzione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('possiamo', -0.486244797706604), ('ottenere', -0.4862770438194275), ('concreti', -0.48712998628616333), ('risultati', -0.48749858140945435)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('tardi', -0.4896703362464905), ('avuto', -0.49018794298171997), ('po', -0.49062252044677734), ('evidentemente', -0.4914399981498718), ('venuti', -0.49178874492645264)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('livello', -0.4850500822067261), ('una', -0.4865245223045349), ('per', -0.4865947365760803), ('migliore', -0.4882284998893738), ('globale', -0.4884803295135498)]	['vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'occorre trovare una soluzione', 'il debito estero del', 'siamo invece divisi nelle risposte']
0	0	[('fuiri', -0.5127371251583099), ('prima', -0.512769341468811), ('ufficiale', -0.5131980776786804), ('li', -0.513226181268692), ('roma', -0.5133214294910431)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('cullina', -0.5060571432113647), ('la', -0.5075112581253052), ('di', -0.5076604187488556), ('san', -0.5078110992908478), ('supra', -0.5078815817832947)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'isi di palermucustanzu di catania']
1	1	[('promuoviamo', -0.48584163188934326), ('efficiente', -0.4861801862716675), ('gas', -0.4863913655281067), ('più', -0.4864845871925354), ('la', -0.486507773399353)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('lazione', -0.4845048785209656), ('membri', -0.4847450256347656), ('nocivi', -0.48707640171051025), ('comunità', -0.4880598783493042), ('cita', -0.48819243907928467)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('non', -0.4863075613975525), ('lenergia', -0.48638850450515747), ('che', -0.48674219846725464), ('una', -0.48725426197052), ('rinnovabile', -0.4876902103424072)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('onniputenti', -0.5118768215179443), ('purtari', -0.5119358003139496), ('ntâ', -0.512290894985199), ('ponnu', -0.5128180384635925), ('suprannaturali', -0.5128497183322906)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('sarausabr', -0.5136049091815948), ('joniu', -0.5137277543544769), ('caltanissetta', -0.513780266046524), ('pruvincia', -0.5140665769577026), ('est', -0.5141120553016663)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('applicazione', -0.4876844882965088), ('richiesta', -0.4905748963356018), ('parlamento', -0.49183768033981323), ('di', -0.49199575185775757), ('della', -0.4933473467826843)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('interrompe', -0.4862827658653259), ('presidente', -0.48678117990493774), ('loratore', -0.4888738989830017)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('presidente', -0.48771899938583374), ('obiettivi', -0.4877222180366516), ('signora', -0.4879400134086609), ('andare', -0.48825526237487793), ('gli', -0.48836612701416016)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('ministri', -0.4830513596534729), ('presentate', -0.48805612325668335), ('di', -0.48875027894973755), ('in', -0.4895503520965576), ('consiglio', -0.4896831512451172)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('eolî', -0.512568861246109), ('pû', -0.5126529335975647), ('pî', -0.5126565396785736), ('fannu', -0.512881338596344), ('lìsuli', -0.5131446123123169)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('dâ', -0.5161090195178986), ('la', -0.5161108076572418), ('li', -0.5163757801055908), ('dusu', -0.5163770616054535), ('ufficiali', -0.516672819852829)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('come', -0.4855814576148987), ('emissioni', -0.48609745502471924), ('a', -0.48619019985198975), ('aiutassero', -0.48637884855270386), ('tagliare', -0.4865914583206177)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('ginirali', -0.5130636692047119), ('tirrenasecùnnu', -0.5133463740348816), ('cchiù', -0.5133882462978363), ('pò', -0.5134381651878357), ('la', -0.5134565234184265)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('la', -0.4855380058288574), ('popolazione', -0.4857344627380371), ('far', -0.48589277267456055), ('di', -0.48638916015625), ('luogo', -0.48640453815460205)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('oneri', -0.4848805069923401), ('non', -0.4893847107887268), ('paesi', -0.49000227451324463), ('che', -0.4906838536262512), ('limposizione', -0.4907730221748352)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('àutumediuevali', -0.514892578125), ('quasi', -0.5149024426937103), ('deliminari', -0.515082061290741), ('larina', -0.5151060521602631), ('tutti', -0.5151902735233307)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('dû', -0.5139443576335907), ('supirfici', -0.5146450698375702), ('cumprinsòriu', -0.5157782137393951), ('è', -0.515884131193161), ('cumunali', -0.5162760019302368)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('ricchizzi', -0.5115781724452972), ('vicenzu', -0.5116133093833923), ('appoi', -0.5117347538471222), ('cappuccini', -0.5117557048797607), ('la', -0.5118805468082428)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'è laccordo sottoscritto nellambito dellimo']
0	0	[('rifirimentu', -0.5134944915771484), ('dî', -0.5140315294265747), ('sud', -0.5140604376792908), ('austa', -0.5141425728797913), ('est', -0.5142309963703156)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('rouen', -0.5128647983074188), ('o', -0.5129909813404083), ('francisi', -0.5130942761898041), ('jinnaru', -0.5133356153964996), ('darc', -0.5134645104408264)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('di', -0.4825884699821472), ('che', -0.4857904314994812), ('leuropa', -0.48630082607269287), ('per', -0.4863376021385193), ('rinviata', -0.48657143115997314)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('tarquiniu', -0.5130868256092072), ('augustu', -0.5131178200244904), ('ntô', -0.5133706033229828), ('rumani', -0.5133745074272156), ('ca', -0.5134114027023315)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('dariu', -0.513583779335022), ('lesta', -0.5141178071498871), ('di', -0.5142368376255035), ('ca', -0.5142494738101959), ('rutazzioni', -0.5142872035503387)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('capacità', -0.4825640916824341), ('non', -0.4832007884979248), ('signora', -0.48581182956695557), ('le', -0.4871528744697571), ('fonti', -0.488308310508728)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
0	0	[('ô', -0.5131834745407104), ('ntraplacca', -0.5133257508277893), ('tir', -0.5134092569351196), ('cabbennu', -0.5134321749210358), ('sunnu', -0.513548880815506)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('applicazione', -0.4884216785430908), ('durgenza', -0.49209320545196533), ('richiesta', -0.4922506809234619), ('vi', -0.4931989312171936), ('sono', -0.49360036849975586)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('dâ', -0.5139146447181702), ('pricipitazzioni', -0.5139413177967072), ('atmusfèricu', -0.5142133235931396), ('disèrtichi', -0.5144586563110352), ('tantu', -0.5144610702991486)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	0	[('serao', -0.4888252019882202), ('nel', -0.4905739426612854), ('anàlisila', -0.4924660325050354), ('libro', -0.4932994246482849), ('usi', -0.4967404007911682)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'siamo invece divisi nelle risposte', 'il debito estero del']
1	1	[('specifiche', -0.4878409504890442), ('una', -0.48937565088272095), ('seguito', -0.4904674291610718), ('dovrebbe', -0.4921584725379944), ('stati', -0.4925073981285095)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('li', -0.5117982923984528), ('dû', -0.51202192902565), ('trummi', -0.5120450258255005), ('munnu', -0.5120978057384491), ('sclusioni', -0.5121828317642212)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('efficace', -0.4869697093963623), ('lenergia', -0.48883378505706787), ('un', -0.4888916015625), ('a', -0.4894367456436157), ('sostituiscono', -0.4900277853012085)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'siamo invece divisi nelle risposte']
1	1	[('incompetenza', -0.48497474193573), ('la', -0.4876229166984558), ('accuso', -0.48798656463623047), ('di', -0.48861730098724365), ('questa', -0.488949179649353)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('tutti', -0.48728835582733154), ('un', -0.4904211163520813), ('rende', -0.49081116914749146), ('di', -0.49147093296051025), ('necessario', -0.49161994457244873)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('membri', -0.48007285594940186), ('stati', -0.486177921295166), ('in', -0.48627567291259766), ('e', -0.48636871576309204), ('ha', -0.48652321100234985)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('decidere', -0.48802560567855835), ('del', -0.4884108304977417), ('nazionali', -0.4886605143547058), ('tra', -0.48887431621551514), ('la', -0.48909997940063477)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('e', -0.48411470651626587), ('non', -0.4846574068069458), ('la', -0.4852844476699829), ('problema', -0.48588991165161133), ('a', -0.48601096868515015)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('dovremo', -0.4896770119667053), ('affinché', -0.48988938331604004), ('laspetto', -0.4908319115638733), ('competitività', -0.491046667098999), ('lavoro', -0.4916384220123291)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('jiu', -0.48454749584198), ('minerarie', -0.48536622524261475), ('ha', -0.48538917303085327), ('il', -0.48561376333236694), ('bacino', -0.4858626127243042)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('ruini', -0.5113794505596161), ('punnu', -0.5125482082366943), ('ci', -0.5126414000988007), ('di', -0.5127493739128113), ('vidiri', -0.512859582901001)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('presidente', -0.48834675550460815), ('oratori', -0.4887906312942505), ('mi', -0.4890676736831665), ('signora', -0.48916035890579224), ('riconoscere', -0.4893840551376343)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('di', -0.5133056044578552), ('italia', -0.5134359300136566), ('tirrimoti', -0.5134449005126953), ('li', -0.513856440782547), ('cronològgicu', -0.5139296650886536)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
1	1	[('miliardi', -0.4834098219871521), ('stesso', -0.48369812965393066), ('barroso', -0.48385143280029297), ('segnalato', -0.4840180277824402), ('per', -0.4855968952178955)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
1	1	[('obiettivi', -0.48692697286605835), ('su', -0.4883512854576111), ('questo', -0.4883781671524048), ('in', -0.48844802379608154), ('versante', -0.48866766691207886)]	['occorre trovare una soluzione', 'vorrei fare però unaltra osservazione', 'vorrei porle una domanda', 'il debito estero del', 'si tratta di unottima proposta']
0	0	[('la', -0.5087891221046448), ('populazzioni', -0.5090789794921875), ('litalia', -0.5093474686145782), ('è', -0.5094233453273773), ('dabbitanti', -0.509573757648468)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
0	0	[('resti', -0.5128311216831207), ('principatu', -0.5130326747894287), ('e', -0.5134519338607788), ('crèsia', -0.5137642323970795), ('munumenti', -0.5138073861598969)]	['occorre trovare una soluzione', 'haiu a jiri si prununza', 'sulla raccomandazione gonzález triviño a', 'non dobbiamo mai dimenticarlo', 'non ritornerò su questo punto']
