sentence	label
生產 到 年	1
九 一八 事变	0
成年 洄游 主要	1
由於 費爾利 決定	1
纺织厂 月 日	0
自己 年 强生	0
的 树 戴	0
到 世紀末 已成	1
互換 這個 法案	1
鳄 梨树 在	0
付费 较 高	0
而 操作 通常	0
凤山 废除 打狗	0
最大 定子 的	0
年 成為 全國	1
目前 该县 旅游业	0
恩格尔 巴特 年	0
全市 供应 营业	0
如今 常見 的	1
開始 時 後	1
为 高雄 后者	0
根据 格利 登	0
為 新莊 石門水庫	1
该 我 觉得	0
年 首度 招收	1
北京市政府 與 的	1
规划 当年 了	0
於 年 月	1
音乐会 年 月	0
安装 在 车站	0
堤坝 泄洪 决口	0
興建 安裝 測試	1
石家莊 國際機場 正定	1
這是 訴訟 該國	1
中國東方航空 長榮 每星期	1
标准 器 的	0
吹牛 杂志 的	0
父亲 她 的	0
成为 华北地区 的	0
这种 汁液 中	0
他们 两个 育有	0
此外 有人 提出	0
当时 那里 有	0
完成 个 未来	0
获救 一艘 船	0
東風 標緻 雪鐵龍	1
发现 矿物 中	0
台為 結果 電視	1
這款 軌跡球 使用	1
考斯比 克莱尔 在	0
美國 成為 不再	1
质量 它 的	0
尽管如此 在 早期	0
在 年僅 回報	1
相差无几 和 成本	0
年 林 回到	1
其中 還有 許多	1
里奧 族人 年	1
年代 開始 出現	1
大約 迫害致死 人	1
这个 多种 过山车	0
校際 微電子 成大	1
汉朝 兰州 部落	0
國際機場 有 臺北	1
這項 技術 的	1
经过 世纪 的	0
資料 指出 一個	1
的 在 來自	1
陈 灭亡 或称	0
由 从 移交	0
產生 之 會	1
的 首张 音乐	0
作为 回应 航司	0
新 方向 主管	0
过山车 人们 坐在	0
年 該校 教授	1
高雄 也 超越	1
兩人育 女兒 有	1
透過 電子 和	1
名为 年 月	0
或 连接 称为	0
从 他 在	0
这种 数千 为	0
他 曾 担任	0
在 往往 或	0
霜冻 果实 未熟	0
这片 签订 斯坦	0
駐 在 紐約	1
施工 期间 鼓励	0
四个 此外 了	0
漢人 移民 大量	1
一年 營收達 萬美元	1
肯尼迪航天中心 年 月	0
华尔街日报 的 在	0
在 年 的	1
最早 樣式 的	1
费尔 利 很快	0
同时 许多 主流	0
在 會 用	1
荷兰人 忠于 郑成功	0
这些 与 美索不达米亚	0
鸭肉 香料 后	0
市中心区 面积 为	0
則是 有些 是	1
蘭州 烏魯木齊 在	1
尖頭 彎折 迴圈	1
产生 上岸 后	0
现正 针对 多种	0
建立 了 市政	0
的 字面 意思	0
索尼 在 年	1
幕後 在 上	1
獸醫 應對 抗菌	1
軟體 測試 的	1
於 生活 條件	1
兩者 都 是	1
巡演 成為 這次	1
群聚 大量 且	1
人稱 之為 荷蘭	1
三文鱼 这 卵中	0
居住 在 的	1
食品 药品监督管理局 规定	0
年 在 解放战争	0
在 這段 期間	1
大部分 的 居民	0
苏军 月 日	0
军团 年 在	0
這個 樣本 被	1
截至 年 月	0
葛利斯 公園 大道	1
为了 产卵 雌	0
路線 的 原始	1
許多 撰寫 挪威	1
英國 早年 稱為	1
通常 這類 月台	1
縣政府 服務中心 工作	1
实际上 试图 破坏	0
鱼苗 长成 幼鲑	0
的 在 之心	1
當 中國政府 開放	1
清朝 年 中国	0
出场 眨眼 新地	0
在 鹽水 武廟	1
側式 月台 是	1
受刑人 在 齊心	1
年 的 年發電量	1
另 一種 說法	1
德语 绷带 怕	0
年 月 管中	0
島上 的 居民	1
起源 定向進化 字面上	1
溪边 这位 商人	0
使 获得 乡	0
生产总值 高雄市 的	0
該 疾病 是	1
它 的 前身	0
這個 無 公尺	1
匹茲堡 年 他	1
有 個市 和	1
雙膝 都 往前	1
年 在 其	0
歐洲 莎 草葉	1
在 年末 光荣	0
年 首度 議會	1
中 的 回	0
联合国 署 总部	0
在 雜誌 中	1
来自 龙岗 以	0
推进 虽然 设备	0
坐 臺上 他會	1
自此 據嬌生 公司	1
该 公路 与	0
年 高雄市 截至	1
鄭州 日產 中國	1
的 年時 魏在	1
機尾 設計 與	1
她 的 英文名字	1
磁通量 银行 和	0
这些 博客 记录	0
潭 县里 的	0
尝试 进行 这种	0
世紀末 由於 海外	1
保护 鳄 梨	0
角色 同意 接受	0
并 售卖 农民	0
以 这个 想法	0
盧森堡 設於 外	1
他 畢業 於	1
航空公司 使用 其	0
該款 軌跡球 使用	1
首次 进入 这	0
國際 航線 長榮	1
頭髮 的 抗阻	1
指挥 年 在	0
还 宣布 在	0
口齒清晰 他 流利	1
边 阳明山 公园	0
岛上 其他 这种	0
成大有 個 學院	1
生产 将 业务	0
他 提出 如果	0
防護 會 人字拖	1
于 表明 批判	0
二期 一期 的	0
第二次 中日戰爭 年	1
软件 基于 规格	0
工程 于 年	0
南京大学 在 也	0
林在 年 月	1
屠 呦 的	0
人們 年 被	1
运行 的 地下	0
触觉 鼠标 一个	0
瀋陽 有 許多	1
在 加勒比海 出現	1
在 他 加入	0
益收 生長素 為	1
製藥 該市 是	1
雪梨 的 居住	1
他 二重唱 新	1
第一個 漢人 聚落	1
航廈 正在 計劃	1
非常 棒 即使	1
随着 而 目前	0
它们 通常 可以	0
深圳 有 条	0
女性 年 紐西蘭	1
年 的 文章	0
甲氧基 果胶 阳离子	0
張鵬 中國 的	1
所有人 都 住	1
直徑 其 是	1
只有 今天 车	0
辭世 使 正式	1
今年 月 政府	1
设立 年 北京	0
由於 中華人民共和國 獲勝	1
年 该 遗址	0
凉鞋 在 带子	0
到 年 恩格尔	0
米德尔 布鲁克 没有	0
哥伦布 背风 瓜德罗普岛	0
擴大 在 該處	1
两根 为主 二楼	0
还 管理 饮用水	0
成大 在 大	0
截至 收集 卷	1
立荣 高铁 线路	0
傳統 法是 料理	1
或 前胸 口袋	1
的 安全 凡	1
庙 沈阳 建于	0
一般而言 用來 進行	1
獲得 評論家 的	1
這種 效果 讓	1
多次 使用 場景	1
在 日本 中心	0
議會 使 在	1
在 年 的	0
蒸软 先用 香料	0
的 交機 於	1
隆興寺 古 佛寺	1
他 在 的	1
於 他們 在	1
地球 上 取代	0
這些 人 被	1
尽管如此 她 还是	0
国际 是 月	0
这些 尽管 有	0
英格蘭 甘肅 年	1
這些 主題 必須	1
为 文政 学部	0
達賴喇嘛 經常 西藏	1
庫容 可以 降低	1
於 獲選 為	1
这种 加工 方法	0
改寫 的 其中	1
當他 的 公司	1
在 科学 二名	0
为了 节省 时间	0
回忆录 作者 和	0
門塔為 公尺 英	1
該片 在 年	1
随着 高校 数量	0
处理 该 机场	0
克里斯托弗 库莫 写道	0
历史学家 留用 指出	0
這些 洗髮精 都	1
年 月迪曼 蒂斯	0
品牌 在 種	1
式 是 铁路	0
任命 年 月	0
同時 該 公司	1
民意 主張 地方	1
年 分别 于	0
的 初 发起	0
來說 這部 魏	1
菠萝 装饰 的	0
亚洲 硅谷 计划	0
学者 兼 社会	0
成为 澎湖 于	0
蘇州河 的 英國	1
在 南美洲 則以	1
锯木厂 巴伯 亚尔	0
主要 學生 該校	1
了 寶石 年	1
美國 探索頻道 的	1
台大 是環 太平洋	1
在 菲律賓 境內	1
北京 車站 是	1
政府 还 进一步	0
她們 以 難以	1
自然科學 在 包括	1
自由党 政府 在	0
商业 用途 的	0
歐 是繼 該	1
类别 整洁 年	0
政府 于 年	0
年 许多 院系	0
不過 原始 的	1
該 圖書館 的	1
來 要往 看	1
從 在 出現	1
这座 城市 拥有	0
維也納 年 長榮	1
复苏 年间 战争	0
此詞 的 含意	1
的 年 第一季	1
該 取得 系列	1
汪東城 工 為	1
年 长荣 航空	0
尽管 绝大多数 乘	0
區 酒吧 另	1
建立 的 部落	1
大壩 預計 提供	1
的 康拉德 一种	0
形成 与 以及	0
该 工厂 原名	0
这是 将 鱼	0
总裁 强生 迪克	0
他 很快 就	0
日本帝國 陸軍 指責	1
決定 地點 之後	1
下區 嗅覺 系統	1
是 灣 農產品	1
成 體 也	1
德克薩斯州 的 農民	1
傳統 更 上	1
城门 从 四个	0
他 寫道 這片	1
過程 就 像是	1
則 復興 航空	1
的 鴨 隻	1
康复 他 检查	0
幼駒 會 嘗試	1
中有 一個 知識	1
的 可能 工作人员	0
該次 罷工 月	1
贴近 文学性 的	0
其 结构 的	0
中壢 區 臺灣	1
護髮乳 有些 使用者	1
我 的 英雄	1
中华人民共和国 成立 后	0
沈阳 在 这	0
尤其 提出 許多	1
雪梨 在 最近	1
日 海南 購入	1
设计 生物 复杂	0
单元 子系统 组件	0
儿童 过山车 的	0
南京 国子监 在	0
結尾 段 接著	1
以色列 是 設立	1
他 在 自己	0
在 與 零售	1
臺灣 桃園 位於	1
烏江 水位 上升	1
迴紋針 可以 暫時	1
於 年 發表	1
航空 年 月	1
多家 餐廳 該市	1
之后 林心 如	0
有 可能 因	1
此外 发情 的	0
冷鋒 暖鋒 取代	1
測試用例 會 依據	1
我試 著 讓	1
年 第一家 专门	0
校长 在 教育家	0
然後 他 充實	1
年 該校 改制	1
来自 第一个 汉族人	0
斯堪地那 沃芬 加斯	1
市政府 和 中国	0
簽約 在 許多	1
由 消费者 驱动	0
机场 名为 因此	0
該 產業 在	1
为 因此 建造	0
空服員 罷工 年	1
综合征 直到 年	0
毛泽东 主席 为	0
羅馬 該 品牌	1
需要 一些 的	0
头发 也 用于	0
史蒂芬 古德 在	0
这个 集中营 已	0
途徑 腦室 嗅覺	1
指定 為 部分	1
切特 里特 集團	1
這種 有意識 的	1
它 到 北京	0
这种 快速 移动	0
另外 还 透露	0
针对 案件 被	0
台灣 年 中華民國政府	1
接著 放入 爐中	1
千瓦时 根据 国家	0
汪東城 與 櫻桃	1
因为 费诺 看到	0
同样 地 正是	0
岛屿 年 台北	0
产生 进行 线	0
隨後 該市 工人	1
打狗 之名 於	1
该 营地 在	0
程序员 偏见 可能	0
該校 成為 首家	1
饰演 舞台剧 圈	0
認為 的 選角	1
接著用 灰燼 刷洗	1
她 之後 客串演出	1
目睹 烟怪 巢穴	0
慈悲 古老 描绘	0
奧威爾 在 年	1
它们 的 仔鱼	0
為 的 選擇	1
第二年 台北市 再次	0
的 在 可能	0
托帕 洛维奇 集中营	0
四層樓 和 這棟	1
墨西哥 政府 于是	0
长荣 涂装 深绿色	0
林心如 於 年	1
这个 名称 企业	0
为 改正 错误	0
两个 汉字 名称	0
他 以 流行	1
為 發電機 也就是說	1
部 機組 也	1
该剧 播出 前	0
晚间 这 的	0
雜誌 的 表示	1
然而 即便 能够	0
拍摄 的 配置	0
过山车 野鼠 单节	0
在 這些 武裝衝突	1
陳 作品 的	1
牛奶 贸易 和	0
為 難民營 了	1
们 年 之后	0
她 首次 這是	1
普朗克 明县 年	0
由 為 縣轄市	1
开场 主打 专辑	0
貨艙 營運 之前	1
隶属 吴国 越国	0
並 歌名 和	1
从 广义 上	0
該處 殖民地 當初	1
之後 鴨子 全身上下	1
這項 下 錯誤	1
美国 杂志 在	0
年 附近 聚落	1
降雨 香港 的	1
就讓 這項 軌道	1
石家庄 是 交通	0
在 费尔 利	0
有種 以 黃花	1
即使 葉子 快速	1
轨迹 球用 圆盘	0
她 的 表演	0
年 该 队伍	0
成为 年 录取	0
将 发行 月	0
该 年 到访	0
的 与 佐治亚州	0
摄像头 在 交互式	0
药妆店 有厚底 许多	0
幕簾 唱著 被	1
哈瓦那 拖鞋 为止	0
意識 到 情況	1
年 達到 人民幣	1
鳄 梨 现在	0
萊恩 場景 是	1
心腐病 為 對	1
鳄 梨 是	0
接著 教育 就	1
风太 湿度 花朵	0
长荣 年 月	0
难以 许多 书	0
母亲 林心 如	0
會 被 主流	1
他们 有三女 一子	0
走路 时 人字	0
年 月 日	1
年 又 增加	1
烤鴨 肉質 較	1
在 的 清朝	1
人们 对 她	0
隨著 費爾利 年	1
世界卫生组织 年 她	0
与 太空 怪谈	0
專門 最佳 部落	1
會 評論 相當	1
因此 臺北 有近	1
兩位 使用 新元素	1
這座橋 也 含有	1
規格 目標 在於	1
诊断 患有 淋巴细胞	0
同一天 出动 了	0
法国 革命战争 期间	0
在 過程 中	1
加總 六 產量	1
他花 了 一小	0
外交部 还 通过	0
已达 实现 直至	0
明朝 时 该府	0
这 剧照 在	0
休斯顿 在 惠特尼	0
据 盛京 通志	0
奧 斯登 在	1
尾 孢虫 以及	0
可行 形针 手铐	0
在 愛 公尺	1
可能 是 該市	1
打印机 很慢 页	0
洗选 和 运输	0
這種 產生 強烈	1
是 首部 这	0
殖民地 代议制 议会	0
打印机 高质量 激光	0
罪 性 與	1
她 向 特洛伊	1
的 另 一	1
提理安 的 精靈	1
飛往 涵蓋 國內外	1
项目 为 开放	0
中国 年 云南	0
建议 女王 总督	0
祕魯 鄰近 赤道	1
的 終點站 年	1
這類 寄生蟲 可	1
其 營運 航線	1
作曲者 管風琴 年	1
的 發現 讓	1
容纳 体育场 可	0
的 意思 好好	1
东城 受邀 贴图	0
總督 可 行使	1
世纪 出现 和	0
年 主要 福建省	0
體感 滑鼠 通常	1
於 緩解 雖然	1
缓解 悉尼 港	0
位於 市中心 烈士	1
软件测试 可以 交给	0
郊區 上游 廢水處理	1
皮魯斯蒂 達爾 馬提亞	1
高於 據 報導	1
年 月 日	1
年 廳 新竹	1
麥克 尼科 的	1
也 了 苏联	0
这座 城市 曾	0
国民党 在 国共	0
長青樹 的 編撰	1
新南威尔士 变成 年	0
雷达 出现 出乎意料	0
成史 东南 巨镇	0
拍摄 开始 年	0
第二次世界大戰 紐西蘭 於	1
这 将 由于	0
大通 在 臺北	1
年 和 德國	1
年 羅技 公司	1
該劇 於 年	1
在 年 中央研究院	1
营地 告诫 她	0
拼寫 為 英國	1
释放 寄生虫 鱼	0
在 岩浆 结晶	0
年 月 她	1
为 年 学生	0
最后 期限 相当	0
北平 發明 除了	1
魏在 試片 時說	1
狗屿 在 他	0
第一款 滑鼠 是	1
另 一款 早期	1
该 获得 系列	0
这 想到 地方	0
多米尼加 此外 由于	0
自然 年 月	1
了 以 为	0
的 角色 不是	1
的 妻子 四个	0
战 这种 姿态	0
危险 谴责 约瑟夫	0
在 小 均匀	0
对 在 他	0
众多 的 外交官	0
從 年代 到	1
提供 该镇 的	0
据说 最 古老	0
會 密集 養殖	1
由 制片人 顾问	0
這 三部 戲在	1
考斯比 尽管 从	0
兩年 蔣和 在	1
在 产卵 之前	0
了 節省 而將	1
该 重新 扮演	0
歌曲 和 都	0
旁边 铁路 站台	0
一個 位於 低壓	1
尽管 每个 单独	0
在 年 中	1
近 几十年 来	0
使用 語法 的	1
葡萄牙人 带回 并	0
在 為 論文	1
穿過 國會 大廈	1
的 壯觀 風景	1
接下来 的 了	0
班傑明 迪斯雷利 後來	1
历史剧 中央电视台 苏东坡	0
從 日本 是	1
打印机 是 源为	0
年 為 高雄縣	1
从 那 以后	0
该市 高雄市 的	0
弄 一些 灰烬	0
行至 海 並在	1
损坏 另 一人	0
如果 没有 多数党	0
作为 斯蒂芬 金	0
四個 城市 上演	1
到 了 年代	1
選項 提議 將	1
尤卡坦 玛雅人 镶有	0
兰州 曾 是	0
軟體 部落 格	1
的 使用 源于	0
來自 屏東 之名	1
鮭魚 在 淡水	1
此外 蘭州 生產	1
和 於 年	1
政府 学院 大学	0
這會 鴨 皮	1
這種 結合 了	1
停靠 蘭州 西站	1
国歌 选中 确定	0
管壁 缺少 裂隙	1
張國煒 長榮 航空	1
尽管 美国航空航天局 否认	0
夏天 營業 期間	1
介面 測試 的	1
印痕 紧压 在	0
该书 由 出版	0
南投縣 擁有 臺灣	1
和 有 一家	0
清朝 早 在	0
尤其 是 西北師範大學	1
一月 器材 進出口	1
多种 测试 团队	0
打印机 用来 大	0
一 這種 表現	1
台湾 日本 年	0
初年 年 地方	1
他于 的 办公桌	0
专业 矿工 佩拉	0
时期 但 在	0
娜 同時 也	1
納迪爾 麥西 米利	1
薩斯奎 哈 納河	1
路线 号 在	0
弗德 橋是 呎	1
擔任 在 曾一度	1
潜水员 如果 还	0
成大 國家 也	1
的 表示 新西兰	0
年 老 城厢	0
匯合處 金斯頓 化石	1
美制 和 開始	1
以 一 開始	1
被 他們 都	1
穿著 辦公室 對	1
统治 老 中国	0
在 中 可	0
空气质量 与 亚洲	0
美感 除此之外 純粹	1
先天性 缺陷 许多	0
现场 最后 两天	0
城市 這個 現在	1
说法 根据 在	0
他 设计 的	0
乘用車 在 廣東省	1
然而 工业 过程	0
年時 長榮 航空公司	1
獨立 國旗 降為	1
年 月 日	1
钾 和 铷	0
通常 不 使用	1
網站 會 每月	1
在 随机 测试	0
雪梨 人口 於	1
也 發現 同時	1
使用 乙烯 氣體	1
在 此 期间	0
公司 在 当时	0
單元 元件 介面	1
在 发表 的	0
这种 鼠标 一般	0
深圳 年 月	1
該片 名列 中國	1
细纹 斑马 的	0
後來 評 失能	1
愛情 電視劇 男才女貌	1
焖 炉 以	0
以前 东边 还有	0
仙林 校区 位于	0
罐头 工厂 德尔	0
古希臘 涼鞋 古羅馬	1
年 月 為	1
印表機 技術 有	1
最廣為 人知 的	1
年 月 他	0
大桥 是 一座	0
相較 卡車 水運	1
的 第二 張唱片	1
阿提 年 月	0
还 参考 此外	0
但 在 办公室	0
日本 从 到	0
牠 們 在	1
抗菌 洗发剂 经常	0
扩建 适应 国际	0
这种 设备 目前	0
石家莊 的 農產	1
骨髓 麦克马洪 接下来	0
公司 玻璃 增加	0
马德望 偷猎者 物种	0
雲霄飛車 全球 不久	1
形容 最终 作品	0
作為 交換條件 該	1
疑虑 带 着	0
使用 烤箱 时	0
她 擁有 諾多族	1
黄河 流经 兰州	0
它 非常 准确	0
為 撰稿 的	1
的 式 悉尼	0
故事 的 洛杉磯	1
在 大洋 航空	0
在 强度 达到	0
對 使用者 來說	1
创立 用于 年	0
來自 由 在	1
电脑 非正式 情况	0
汪東城 的 父親	1
然而 崇明 江蘇	1
镇 为 年	0
他 之後 於	1
这是 河上 仅存	0
漫画 与 火箭	0
在 那塊 地上	1
並未 當時 肩負	1
他 是 國防部	1
在 早上 一輪	1
在 一次 采访	0
直到 年 欧洲	0
在 年 日本	1
我 看到 这位	0
站台 内 可能	0
整个 罗马 有	0
在 交织 一起	0
圖薩 的 退休	1
成为 台湾 超过	0
營運 這將 允許	1
加利福尼亚州 的 福尔	0
海口 美兰 国际	0
为 施乐 公司	0
先 查閱 歷史	1
林心如 因在 該劇	1
已經 儲存 並陳放成	1
載具 看起 像是	1
可能 遵守 的	0
麦克马洪 的 伴奏	0
然而 鳳梨 是	1
特定 份量 的	0
日本 則稱 雲霄飛車	1
設於 海口市 海南	1
例如 庙宇 和	0
作者 為 根田	1
年 日本 入侵	1
现代 的 没有	0
他 在 年	1
電動打字 印表機 的	1
汉族 布农族 泰雅族	0
該 公園 由	1
加工 技術 的	1
据 冀纯堂 辞职	0
职位 彭在 吕秀莲	0
時尚品牌 年 月	1
相近 的 發明人	1
改做 当 问及	0
在 故事 引言	1
计算 使 并	0
三文鱼 养殖 占	0
在 这个 传统	0
的 和 等	1
石家庄 农业 资源	0
设有 和 公园	0
同時 持續 進行	1
和 視為 也	1
置于 的 有	0
當時 它 是	1
洗完 頭髮 之後	1
孔雀 稱 之後	1
靠前 相比之下 经合	0
矽谷 年 月	1
本季 作者 的	1
年 公司 在	1
儘管 美國 暫時	1
四十名 群戲 演員	1
年 他 獲得	1
过山车 超级 已经	0
從軍 事 角度	1
后 帝国 年	0
主燈 的 主題	1
圍繞 中心 防波堤	1
合作 日產 和	1
在 这 本书	0
的 葬禮 於	1
產量 年 該廠	1
成年 鲑 感染	0
由 打印机 赞助	0
創立 錫克教 的	1
定期 馬賽克 通訊	1
在 他 看來	1
在 然而 此后	0
區內 有 座	1
爷爷 的 上面	0
並由 後援 在	1
而是 他們 試圖	1
從 在 角色	1
電影 指南 的	1
航空 的 豪華	1
回形针 在 运作	0
选择 与 地球	0
在 过去 年	0
裕彤 国际 体育场	0
其他 重點 城市	1
成大 由 个	0
漢姆林 現今 北邊	1
的 代理 機構	1
要 确保 功能	0
變臉 角色 的	1
他家 教堂 经营	0
导演 帕特 品川	0
曾 在 會	1
西门 城墙 整修	0
导致 了 第一	0
這個 轉調 的	1
可能 是 東風	1
交由 嫻熟 測試人員	1
根據 國家 發改委	1
蟲為例 舉 黏	1
兼 米 克尔	0
付不出 膠卷 拍攝	1
塊 還 附屬	1
年 在 昆	1
第一 方面 该国	0
在 二戰 迎來	1
导致 减产 如果	0
設計 發電 水位	1
的 驳船 能力	0
由于 深夜 无法	0
她 有 诺多族	0
疾病 部落 联盟	0
的 個區整 併	1
代价 的 缺陷	0
象征 这座 宫殿	0
鼓浪屿 列为 年	0
鮭魚 會視 品種	1
挪威 传说 的	0
人民解放军 该市 攻占	0
她 以 无	0
截至 年 有	1
留下 字體 敲擊	1
年 由 中共	1
形针 他们 选择	0
祕魯 現已 成為	1
吉拉爾 船難 中	1
离开 后 该	0
队长 维古姆 荷马	0
不少 精於 在	1
当时 球 也	0
利用 罪犯 劳动力	0
北京站 的 設備	1
平底 雪橇 飛車	1
規劃 據說 此	1
內容 的 完全	1
年 全球 的	1
年 月 日	1
近年來 不過 屏東縣	1
年時 立榮 航空	1
該劇 於 許多	1
新西兰 被 认为	0
上海戰役 導致 公共租界	1
购物 万达 影院	0
她 中 的	0
任務 哥倫比亞號 楊恩	1
纺织业 羊毛 商品生产	0
的 教授 他	1
三人 根據 他	1
考姆 她 向	1
半径 张图 除了	0
后圣奥 沦陷 一个	0
合资 公司 组装	0
第二天 烏斯 塔沙人	1
鳄 梨 必须	0
在 大 中国	0
此時 通道 路線	1
透過 其 設計	1
乐园 众多 建筑	0
由此可見 廣為 人知	1
目視 檢測 的	1
夫妻 二人組 和	1
中心 上海 擁有	1
其中 更為 顯著	1
了 名 约	0
他們 種植 桃樹	1
原先 的 装订	0
上方 的 上	0
大學 國立 台灣	1
年 該 公司	1
因此 整个 战后	0
东风 小康 是	0
城市 裡的 家家戶戶	1
客运量 从 因此	0
為 臺北市 面積	1
是 蘭州 也	1
大多數 的 雲霄飛車	1
臺灣 的 自然保護區	1
技术 与 转让	0
畜牧业 主要 为	0
在 台 主要	1
被 摧毁 所有	1
冷鋒 的 位置	1
菠萝 该 疾病	0
虚拟 打印机 是	0
打印 的 了	0
制定 了 非常	1
一直 的 大西洋	0
道路 穿过 这里	0
執導 無人駕駛 之後	1
称 是 一个	0
这 收录 觉醒	0
的 女王 未	1
在 獲得 指定	1
大部分 外国 企业	0
國立 台灣 大學	1
中国 他 目前	0
该 城市 清朝	0
然後 將 果實	1
除了 在 电视	0
年 该校 成为	0
为 照顾 了	0
當維古姆 警長 開槍	1
为 这家 省级	0
年 中期 工作	0
一 詞源 自	1
企业 强 财富	0
长荣 年 月	0
外帶 北平 烤全	1
儿童 帮助 有些	0
是 個主 三峽大壩	1
長榮 航空 絕大部分	1
据 报道 自从	0
該市 為數 不	1
被動 測試 即	1
最初 年 为	0
在 年 至	1
一些 來 需要	1
圣 一子 有	0
印度 居民 開始	1
此後 推出 電影院	1
站台 最 基本	0
这是 下一代 的	0
是 当地 原住民	0
報告 中 提到	1
该 临时 计划	0
转移 媒体 博主	0
發射光譜 由於 銣	1
他 不停 袭击	0
法蘭 茲 系列劇	1
大多数 打印机 的	0
年 楊恩 出版	1
在 中国 文化大革命	0
台灣要 成立 一家	1
公司 于 年	0
重型 卡車 與	1
該 雲霄飛車 的	1
前 哥倫布 時期	1
现代 回形针 的	0
该校 主要 面向	0
路线 交汇处 里尔	0
該寺 享有 以南	1
人字拖 會 讓	1
产卵 通常 在	0
在 预期 日本	0
艾莉 克斯 出生	1
奎因 黛 安娜	0
每日 邮报 的	0
年 应 新西兰	0
該 校區 以	1
泰 提拉 被	1
由于 早上 空气	0
被 安葬 公墓	0
但是 特洛伊 和	1
由于 她 在	0
奥斯汀 来自 格洛斯特	0
产卵 床 有时	0
出该 运行 测试	0
海圖 荷蘭 傳教士	1
年 滿州 領袖	1
启辰于 车型 推出	0
雖然 加拿大 健保法	1
獲得 印表機 贊助	1
怀特 吉尔 的	0
有些 滑鼠 於	1
这 在 测试用例	0
每 两年 结	0
程式 設計師 有所	1
核嘻哈 我 是	0
至於 本集 所	1
華爾街日報 的 葛溫	1
萬美元 寫下 史	1
这 一类 创可贴	0
可自高雄 中央公園 捷運	1
与 主动 测试	0
作用 此外 来自	0
他 建造 了	1
出口 增长 达到	0
變動 的 則未	1
其他 鳄 梨	0
台北 於 年	1
在 年代 聽	1
铁路 公司 正在	0
高興 似乎 這種	1
年 博客 程序	0
雲霄飛車 是 一種	1
路线 变更 过	0
还 认为 是	0
的 對 一集	1
鲑鱼 大量 密集	0
回形针 根据 早期	0
港灣 式 月台	1
最初 不 叫	0
並非 所有 缺陷	1
年 日 發行	1
林心 如 年	0
观看 第一天 结束	0
质量 这是 由于	0
年 月 长荣	0
他 在 沿岸	1
于是 考斯比 终于	0
在 英國 獲得	1
研發 第一座 低	1
年 她 设计	0
伦敦 这 飞到	0
有些 買家 偏愛	1
第二 季 探讨	0
桃园 现已 成为	0
博客 一词 的	0
的 被 了	1
在 印加帝國 之前	1
國立 暨 中正	1
在 多瑙河 北部	1
表皮 皂 苷	1
迴紋針 塞入 當	1
該 世紀 初	1
他 能夠 將	1
他 新 和	0
上海 年 月	1
许多 语言 仍	0
无论是 还是 布鲁	0
鮑伊對 商店 觀察	1
困難重重 早年 的	1
墨西哥 和 危地马拉	0
效果 卫报 的	0
这里 弗 兰德斯	0
该 区域 位于	0
可 容纳 人	0
組合 測試 設計	1
镇监 宋代 学者	0
用来 举办 室内	0
例外 大 萧条	0
着 吃 是	0
在 二次大戰 之前	1
为 爱 到	0
标志 人们 一直	0
衝向 馬 群會	1
主题 随后 得到	0
飞行 第二年 他	0
通常 迴紋針 所	1
林心 媒体 称	0
繼續 向 西北	1
位于 湖北省 十堰市	0
理想 情况 下	0
網路 捲筒 衛生紙	1
这种 梨状 的	0
工部局 新 市政府	0
对 由于 独生子女	0
從 椅子 底下	1
高雄 最早 的	1
國科會 發展 中心	1
膠質 調節 神經	1
年 鼓浪屿 被	0
年 月 長榮	1
的 由 软件	0
是 多用途 體育館	1
英哩 公里 之後	1
法蘭西斯 三峽大壩 使用	1
年 月 她	1
种植园 菠萝 实业家	0
格雷 洛 完全	1
新南威尔士州 和 维多利亚州	0
倉庫 是 發明	1
另外 他 選擇	1
并 为了 威胁	0
批判 中心主義 的	1
該區 發展 旗	1
以下 要么 不合时宜	0
专员 还 逮捕	0
據 瀋陽 環境保護局	1
能 執行 更	1
一號 與 國道	1
是 一个 人物	0
此外 有 用户	0
在 屠 的	1
年 長榮 訂購	1
因此 他 爭取	1
纽约 与 美国	0
与 的 合同	0
年 卡浦尔 与	0
劇組 導演 說	1
到 了 年	1
於 年 月	1
打印 技术 的	0
名 該劇 集在	1
台湾 王秋 回到	0
世纪 重建 工作	0
新南 威爾斯 和	1
穆列什 達維亞 達契亞	1
保證 正在 使用	1
同时 由于 在	0
年 該校 研究所	1
战后 流行 朝鲜战争	0
风神 车型 自主	0
據 曲目 報蕾哈娜	1
了 表演 烧毁	0
于 迁至 商科	0
迴紋針 圖案 是	1
初起 面上 开始	0
它 位于 尖锐	0
发展 城市 的	0
的 如下 說明	1
在 接演 前	1
政府 预估 三峡大坝	0
少數 語言 的	1
初期 的 航線	1
索尼 使用 穿越	1
要 用油 重新	0
她 允許 薩伊德	1
美國 的 食品	1
最早 科学研究 和	0
鲑鱼 随着 在	0
額外 菁英 會員	1
过山车 的 游乐场	0
在 出现 年	0
要求 停止 播放	1
世纪 年代 起	0
中纬槽 气压 将	0
桃园 是 中华	0
了 發生 毛利族人	1
在 影集 拍攝	1
格 爆料 這件	1
人 薩克遜人 和	1
公尺 果樹 本身	1
然而 有人 提議	1
他 在 她	0
称为 一个 個性	0
纽约 地铁 的	0
通过 计算 脉冲	0
