predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	0	[('公司', -0.5865754187107086), ('成立', -0.5871278643608093), ('新', -0.5871629416942596), ('成为', -0.5872092545032501), ('当时', -0.5875977277755737)]	['也 製造 石化 產業 設備', '對陳龍斌 來說 書本 非常 重要', '还 管理 饮用水 和 废水', '石家莊 動物園 位於 該市 西側', '向东 转弯 沿着 延伸']
1	1	[('與', -0.5092966854572296), ('經紀', -0.5093010365962982), ('日', -0.5093023180961609), ('影視', -0.5093189477920532), ('達', -0.5093299448490143)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('传播', -0.5551660060882568), ('目的', -0.5561714768409729), ('民俗', -0.5562768876552582), ('是', -0.5575168430805206), ('传统', -0.5575687289237976)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('等', -0.5413725078105927), ('外国', -0.5415981709957123), ('沿海', -0.5416019260883331), ('港口', -0.5416135489940643), ('和', -0.5418312847614288)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('舊', -0.5092659592628479), ('市區', -0.5092708468437195), ('擴大', -0.5092782378196716), ('而', -0.5093396902084351), ('有礙', -0.5093441903591156)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('鱼', -0.5411799252033234), ('水域', -0.5413554310798645), ('跟随', -0.5414431989192963), ('也', -0.5415013432502747), ('哺乳动物', -0.5415075719356537)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('專輯', -0.5085826516151428), ('為', -0.5086044073104858), ('受歡迎', -0.5086682140827179), ('曲目', -0.5086744725704193), ('將其稱', -0.5086749494075775)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('好', -0.5094338655471802), ('動作', -0.5094926953315735), ('透明', -0.5094928443431854), ('拋光', -0.5094969868659973), ('則', -0.5095036625862122)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('的', -0.5424468815326691), ('调节', -0.5424897074699402), ('神经', -0.542494922876358), ('命运', -0.5425051748752594), ('通过', -0.5427877604961395)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('月', -0.5575764179229736), ('饰演', -0.5575873851776123), ('电影', -0.5577184855937958), ('王子', -0.5578477084636688), ('迪士尼', -0.5579075515270233)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('表演', -0.5088241100311279), ('和', -0.508849561214447), ('的', -0.5088590383529663), ('知道', -0.5088842213153839), ('在', -0.508890837430954)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('鱼苗', -0.5452055037021637), ('鲑', -0.5453323721885681), ('孵化', -0.5466899573802948), ('或', -0.5478841662406921), ('成小', -0.5500412285327911)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('非法', -0.5095424652099609), ('的', -0.5095629394054413), ('防止', -0.5095683336257935), ('交易所', -0.5095870196819305), ('該市', -0.5096056163311005)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('宣布', -0.5814507305622101), ('机场', -0.5816323757171631), ('最新', -0.5819171071052551), ('长荣', -0.5820792317390442), ('执飞', -0.5823276042938232)]	['向东 转弯 沿着 延伸', '也 製造 石化 產業 設備', '對陳龍斌 來說 書本 非常 重要', '还 管理 饮用水 和 废水', '石家莊 動物園 位於 該市 西側']
0	0	[('订单', -0.5414552390575409), ('金融', -0.5415175557136536), ('巨额', -0.5416082143783569), ('至', -0.5424470603466034), ('开始', -0.5426944196224213)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('和', -0.5092617869377136), ('監管局', -0.5092738568782806), ('的', -0.5092890560626984), ('監控', -0.5092892646789551), ('負責', -0.5092892944812775)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('一位', -0.5504148304462433), ('评论家', -0.5507851839065552), ('女孩', -0.5508942604064941), ('一个', -0.550907164812088), ('描述', -0.5510301887989044)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('電影', -0.50895956158638), ('父親', -0.509003758430481), ('士源', -0.5090102851390839), ('小丸子', -0.5090290009975433), ('拍攝', -0.5090304911136627)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('水果', -0.5076332092285156), ('的', -0.5076515376567841), ('加州', -0.5077022314071655), ('認定', -0.5077585577964783), ('代表', -0.5077908933162689)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('城', -0.5089606046676636), ('爪子', -0.5089931786060333), ('火神', -0.5089967250823975), ('背景', -0.5090135037899017), ('有形', -0.5090226233005524)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('壩體', -0.5101567804813385), ('開始', -0.5102265477180481), ('但', -0.5102548897266388), ('發電機組', -0.5102638602256775), ('新增', -0.5102889239788055)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('年末', -0.5089011490345001), ('作者', -0.508929967880249), ('在', -0.5089389681816101), ('櫻桃', -0.5089453160762787), ('日本', -0.508956640958786)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('协议', -0.5430605113506317), ('与', -0.5432650446891785), ('研究', -0.5433756113052368), ('达成', -0.5434657335281372), ('和', -0.544010192155838)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('解釋', -0.5092954933643341), ('福利', -0.5093018114566803), ('最', -0.5093141198158264), ('她', -0.5093224048614502), ('提供', -0.5093370378017426)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('朋友', -0.5087616741657257), ('羅來納', -0.5087701976299286), ('認為', -0.5087789595127106), ('描述', -0.5087921917438507), ('很多', -0.5088048577308655)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('时候', -0.538233757019043), ('野蒿', -0.5383717119693756), ('在', -0.5384494066238403), ('呦', -0.5384768843650818), ('名字', -0.5385186970233917)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('漆黑', -0.5086905360221863), ('設計', -0.5087076723575592), ('景觀', -0.5087086856365204), ('了', -0.508714348077774), ('包含', -0.5087423026561737)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('正是', -0.5373841524124146), ('会', -0.5376393496990204), ('是', -0.5376828610897064), ('但', -0.5377201735973358), ('写过', -0.5377450287342072)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('可能', -0.5088277161121368), ('事實', -0.5088582932949066), ('地', -0.5088714957237244), ('茶葉', -0.5088829696178436), ('儲存', -0.5088838040828705)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('菌根', -0.5436069965362549), ('乳菇', -0.5437529981136322), ('一样', -0.5438916385173798), ('关系', -0.5440099537372589), ('树木', -0.544045627117157)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('受众', -0.5419151186943054), ('电子游戏', -0.5422426760196686), ('和', -0.5423809885978699), ('说', -0.5424251854419708), ('不同', -0.5424292385578156)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('世界', -0.5404474437236786), ('支持', -0.5407978296279907), ('了', -0.5408225953578949), ('线', -0.5408351421356201), ('已经', -0.5408395826816559)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('將酪', -0.5089394152164459), ('為', -0.5089985728263855), ('年', -0.5090132653713226), ('加州人', -0.5090358257293701), ('人則', -0.509040892124176)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('發行', -0.5084982216358185), ('於', -0.5085302889347076), ('年', -0.5085383653640747), ('再版', -0.508558452129364), ('由', -0.5085843801498413)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('果胶', -0.5564442574977875), ('中', -0.5567550361156464), ('的', -0.558035671710968), ('胶凝剂', -0.5588929653167725), ('是', -0.5591400563716888)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('其他', -0.509218692779541), ('會以', -0.5092373490333557), ('語言', -0.5092477798461914), ('松', -0.5093033611774445), ('通常', -0.5093119740486145)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('因素', -0.5512085855007172), ('保佑', -0.5516619980335236), ('逮捕', -0.5518180429935455), ('南非', -0.5520308315753937), ('的', -0.5520872175693512)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('建物', -0.5084193646907806), ('戲院', -0.508452981710434), ('設在', -0.5084733366966248), ('總部', -0.508487194776535), ('也將', -0.5085084438323975)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('語言學', -0.5096845626831055), ('更', -0.5096905529499054), ('分為', -0.5096923112869263), ('與', -0.5097010731697083), ('藝術系', -0.5097105801105499)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('台湾', -0.5587986707687378), ('的', -0.5592043101787567), ('清真寺', -0.5594850480556488), ('座', -0.5596638023853302), ('是', -0.5614520013332367)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('不同', -0.5088742077350616), ('日語', -0.5089124441146851), ('幾乎', -0.5089372992515564), ('完全', -0.5089391767978668), ('的', -0.5089472532272339)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('理查德', -0.5758731067180634), ('中国', -0.575880765914917), ('资产', -0.575957328081131), ('和', -0.5759668350219727), ('城市', -0.5759868323802948)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '东风 销售 各种 品牌 汽车', '还 管理 饮用水 和 废水']
0	0	[('主流', -0.5530855357646942), ('更常', -0.5532245934009552), ('反应', -0.5532335340976715), ('材料', -0.5532630681991577), ('发布', -0.5534614026546478)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('英國', -0.5092301964759827), ('這個', -0.5092365443706512), ('了', -0.50928595662117), ('在', -0.5092960596084595), ('殖民地', -0.5092973411083221)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('日记', -0.5506698787212372), ('线', -0.5506991744041443), ('人们', -0.5507361888885498), ('事件', -0.5509052574634552), ('生活', -0.5509056746959686)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('計劃', -0.5085120797157288), ('而', -0.5085200667381287), ('萬美元', -0.5085237622261047), ('一個', -0.5085295736789703), ('僱用', -0.5085423290729523)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('文章', -0.537896990776062), ('的', -0.5382082164287567), ('发表', -0.5382303893566132), ('公众', -0.5382470786571503), ('在', -0.5384069085121155)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('比', -0.558174192905426), ('年长', -0.5586235523223877), ('神树', -0.5586351454257965), ('孔子', -0.5587502419948578), ('还要', -0.5610521733760834)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '东风 销售 各种 品牌 汽车', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('延伸', -0.5414422154426575), ('的', -0.5414967834949493), ('穿过', -0.5415534377098083), ('西', -0.5415960252285004), ('公园', -0.5417052209377289)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('应急', -0.5419584214687347), ('在', -0.5421755611896515), ('人员', -0.542437881231308), ('首次', -0.5424996018409729), ('员工', -0.5425626635551453)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('经历', -0.5495613217353821), ('多次', -0.5497824847698212), ('山区', -0.5498552322387695), ('松', -0.5501494109630585), ('联军', -0.5503726303577423)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('引進', -0.5094451606273651), ('殖民', -0.509458601474762), ('從', -0.5095237493515015), ('拉丁美洲', -0.5095402300357819), ('鳳梨', -0.5095419883728027)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('為', -0.5092197358608246), ('月', -0.5092270970344543), ('操作方法', -0.509240984916687), ('公開', -0.5092820227146149), ('後人', -0.5092840790748596)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('的', -0.5531434416770935), ('两个', -0.5536850988864899), ('受雇', -0.5538866519927979), ('西班牙', -0.5541993081569672), ('杜伦尼', -0.5543327033519745)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
1	1	[('年代', -0.509598582983017), ('繁華', -0.5096209347248077), ('好幾', -0.5096286535263062), ('開港', -0.5096580684185028), ('帶來', -0.5096884071826935)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('線', -0.5098611116409302), ('開始', -0.5099110901355743), ('端點', -0.5099296569824219), ('兩個', -0.510024219751358), ('年', -0.5100244581699371)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('超級', -0.5086992979049683), ('的', -0.5086998641490936), ('莎瑪', -0.508764922618866), ('最後', -0.5087999701499939), ('製作', -0.5088064074516296)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('黏在', -0.5097703337669373), ('該劇', -0.509800910949707), ('派拉蒙', -0.5098051428794861), ('遍佈整個', -0.5098153650760651), ('研磨', -0.5098290145397186)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('斗六', -0.5087188482284546), ('一部分', -0.5087481141090393), ('南投', -0.5087818503379822), ('併入', -0.5088019669055939), ('的', -0.5088239312171936)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('完美', -0.5095669627189636), ('年輕', -0.5095732510089874), ('英尺', -0.5095895826816559), ('這位', -0.5095936954021454), ('的', -0.5095976293087006)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('發出', -0.5089150965213776), ('南中國海', -0.5089573860168457), ('信號', -0.5090013146400452), ('因為', -0.5090027749538422), ('天文台', -0.5090259611606598)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('將', -0.5092035233974457), ('附近', -0.5092213451862335), ('進一步', -0.5092320442199707), ('南部', -0.509240984916687), ('延伸', -0.5092604160308838)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('做出', -0.5702084600925446), ('日', -0.5702597200870514), ('持', -0.570267915725708), ('奉天', -0.5703182816505432), ('并于', -0.5703614354133606)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '东风 销售 各种 品牌 汽车', '石家莊 動物園 位於 該市 西側']
0	0	[('看来', -0.5563541650772095), ('多条', -0.5565553605556488), ('每天', -0.5565565228462219), ('包含', -0.556654542684555), ('纪录', -0.5566977560520172)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('年', -0.5433720648288727), ('暨', -0.5443505048751831), ('生物', -0.5446845293045044), ('农学院', -0.5463293790817261), ('生命', -0.5465050637722015)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('負責', -0.5094672739505768), ('並於', -0.509468674659729), ('懷唐伊', -0.5094758868217468), ('中', -0.5094816088676453), ('獲准', -0.5094884037971497)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('科學研究部', -0.5089955925941467), ('於', -0.5090233683586121), ('英國皇家海軍', -0.5090264678001404), ('任職', -0.5090485513210297), ('的', -0.5090697407722473)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('今', -0.5448872447013855), ('成为', -0.5449832379817963), ('中心', -0.5449990928173065), ('研究', -0.545005202293396), ('地区', -0.5453482568264008)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('使用', -0.5678122341632843), ('年', -0.5678824186325073), ('大三', -0.5679117441177368), ('一部分', -0.5680952072143555), ('南京', -0.5682568252086639)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '东风 销售 各种 品牌 汽车', '还 管理 饮用水 和 废水']
1	1	[('上', -0.5095104575157166), ('是', -0.509540855884552), ('放在', -0.5095560550689697), ('區分', -0.5095714032649994), ('他', -0.509572297334671)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('該曲', -0.5086588859558105), ('在', -0.5087555646896362), ('她', -0.5087690055370331), ('倫敦', -0.5088097751140594), ('飛往', -0.5088716745376587)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('直屬', -0.5099194049835205), ('日', -0.5099714994430542), ('其中', -0.5099996328353882), ('航空', -0.5100050866603851), ('美國', -0.5100060999393463)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('没有', -0.5397600829601288), ('该款', -0.5398145318031311), ('要求', -0.5399491488933563), ('触觉', -0.5400096476078033), ('上', -0.5400571525096893)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('一度', -0.5093404650688171), ('菲律賓', -0.5093611180782318), ('各地', -0.5093653500080109), ('境內', -0.5093662142753601), ('鳳梨', -0.5093793570995331)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('果核', -0.5717765092849731), ('市场', -0.5718661546707153), ('一种', -0.5719566345214844), ('大', -0.5719739496707916), ('鳄', -0.5719893276691437)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '还 管理 饮用水 和 废水', '石家莊 動物園 位於 該市 西側']
0	0	[('做法', -0.577157586812973), ('编写', -0.5777746140956879), ('们', -0.5779303312301636), ('这', -0.5781151652336121), ('外', -0.5782129466533661)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側', '东风 销售 各种 品牌 汽车']
0	0	[('年', -0.5785483419895172), ('计划', -0.5786854326725006), ('实验室', -0.5792141854763031), ('搭载', -0.5792569518089294), ('的', -0.5793360471725464)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '还 管理 饮用水 和 废水', '石家莊 動物園 位於 該市 西側']
1	1	[('美國銀行', -0.509698212146759), ('在', -0.5097191333770752), ('移動', -0.509760320186615), ('則在', -0.5097793936729431), ('是', -0.5097801089286804)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
1	1	[('跳', -0.5061304271221161), ('的', -0.5062336623668671), ('分腿', -0.5064446926116943), ('非常', -0.5065488815307617), ('傑出', -0.5066383481025696)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '元件 介面 測試', '本季 的 作者']
0	0	[('系统', -0.5716512501239777), ('新', -0.5717198550701141), ('照明', -0.5719217360019684), ('自动', -0.5720332562923431), ('内', -0.5720642507076263)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '还 管理 饮用水 和 废水', '石家莊 動物園 位於 該市 西側']
1	1	[('機長', -0.5100532174110413), ('心目', -0.5100753903388977), ('在', -0.5100898146629333), ('的', -0.5101102888584137), ('艦機', -0.5101128220558167)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('范围', -0.5472706258296967), ('名字', -0.5475763082504272), ('全球', -0.547577291727066), ('还有', -0.5479786992073059), ('鞋子', -0.5482425391674042)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('风格', -0.5451308190822601), ('与', -0.5452618896961212), ('的', -0.5452845394611359), ('符合', -0.5453154742717743), ('巴伐利亚', -0.5455172955989838)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('還會', -0.5097973346710205), ('輸入', -0.5098206102848053), ('如', -0.5098264217376709), ('操作', -0.5098274648189545), ('一個', -0.5098302364349365)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('随着', -0.5673530399799347), ('目的', -0.5675896406173706), ('鼠标', -0.5676256418228149), ('出售', -0.5676573216915131), ('的', -0.5677449405193329)]	['向东 转弯 沿着 延伸', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '东风 销售 各种 品牌 汽车', '还 管理 饮用水 和 废水']
1	1	[('紐西蘭', -0.5086745619773865), ('入教', -0.5087532997131348), ('十九世紀', -0.5087729394435883), ('從', -0.5087781548500061), ('大多數', -0.5087844431400299)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
0	0	[('作品', -0.5536184012889862), ('的', -0.553956538438797), ('月', -0.5541016161441803), ('展示', -0.5541261732578278), ('响声', -0.5542014241218567)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '石家莊 動物園 位於 該市 西側']
0	0	[('缝隙', -0.541558563709259), ('的', -0.5416272878646851), ('那句', -0.5418995022773743), ('提示', -0.5419277846813202), ('通常', -0.5422089099884033)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
0	0	[('群体', -0.5394645631313324), ('明显', -0.5395118892192841), ('在', -0.5396245121955872), ('发展', -0.5396294295787811), ('首先', -0.5396905541419983)]	['向东 转弯 沿着 延伸', '东风 销售 各种 品牌 汽车', '對陳龍斌 來說 書本 非常 重要', '也 製造 石化 產業 設備', '魏 已婚 有 一個 兒子']
1	1	[('印表機', -0.5099129676818848), ('專屬', -0.5099169015884399), ('商行', -0.5099184513092041), ('如今', -0.5099380314350128), ('轉印', -0.5099388659000397)]	['成 大 位於 台灣 台南市', '中原大學 體育館', '運動 醫學 教授', '本季 的 作者', '元件 介面 測試']
